step,fitness,genome
0,"[1000000, 1000000]","[0.01, 0.001, 1284939.6782586144, 18674.38979533184, 1.009193730515184, 3599988917746.812, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1478345.5145818398, 39816.674322787105, 0.7285902952589821, 2324423907942.3794, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 1056050.1457214032, 46676.419351414, 0.10246921442653711, 3306234659120.5747, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1323526.6273880892, 34574.302015982415, 2.0, 601931105578.8135, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1597028.6717605975, 20398.501095895266, 0.1, 1607709210997.9246, 5e-10]"
0,"[0.11091577935261969, 5.430411020284492e-11]","[0.01, 0.001, 466120.7673604273, 3911.5296925836515, 0.1, 3471947935993.962, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1323526.3364551393, 34574.273989676236, 1.0763516526473458, 601931105577.1895, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 888347.2622171415, 24325.972802845386, 0.12699767728929212, 4378712778901.3506, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 761156.1080657191, 22382.822991723184, 0.1, 1915273250908.6938, 5e-10]"
0,"[0.07178914775838593, 1.8704714254926718e-13]","[0.01, 0.001, 802212.1132250214, 35091.37012124882, 1.7538137317059115, 172824392957.6839, 7.5e-08]"
0,"[0.06814497611713907, 1.4984051045839434e-12]","[0.01, 0.001, 812735.2947825554, 16014.344235909228, 1.356175284578933, 540357582457.0485, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1717610.5491032163, 45189.537446584174, 0.9529794251471696, 2923607531133.1284, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 802211.5439855664, 35091.732137133986, 1.3037947615708854, 172824392958.68765, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 372225.91996641626, 21330.584087830062, 0.551958872656902, 3012626733453.383, 5e-10]"
