step,fitness,genome
0,"[1000000, 1000000]","[0.1, 0.001, 1522803.410908201, 37689.323408141725, 1.2522080399931448, 985761873106.8364, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 344636.45492177346, 41356.07340644533, 1.199228225781124, 2807849651616.193, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 949347.269639926, 24125.287367913035, 1.088956500521154, 1429308563851.3638, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 1071581.8625371256, 8349.630908449943, 1.5790448561455923, 1443526041128.5664, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 439653.74981265824, 25034.318466119526, 0.7141804508672959, 3989043576787.147, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 1737789.5793876606, 39771.23773027697, 1.1531810402317677, 3251818170581.6777, 7.5e-08]"
0,"[0.09004748525305396, 7.735944062704888e-13]","[0.03772704103604785, 0.001, 914851.5173050833, 17187.620403842753, 2.0, 309911733871.08875, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1847724.857862926, 37795.65884841181, 0.8780019451747823, 2004851204854.989, 7.5e-08]"
0,"[1000000, 1000000]","[0.05518292783477505, 0.0002, 1198762.0128926923, 11303.706626210791, 0.2551133379752354, 4523226836344.282, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1152117.8186205716, 40005.34844409308, 1.1476652460899974, 3836552970624.43, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 506428.7118735918, 38407.28029510755, 1.588942596603823, 4592992664465.542, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 1123233.8326927226, 43321.64087097547, 1.5781435253833627, 1541970642976.3848, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1198761.210935684, 11302.956990045044, 0.736642531150986, 4523226836343.783, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 1123233.2402924832, 43321.32415310774, 2.0, 1541970642977.771, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1140980.8429735736, 40031.5017995462, 1.775458604985986, 3317861293319.936, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 762823.6503984351, 7637.3572023599945, 1.3220305123237885, 289906550226.009, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 503720.4296016773, 33324.917091297735, 1.4320313783982002, 1919568669937.9465, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 1682215.236831524, 9874.776800871521, 1.2126472141202043, 3792773997848.0054, 7.5e-08]"
0,"[1000000, 1000000]","[0.08008045519057311, 0.001, 1737790.0579499796, 39772.0356065764, 1.1787978882737509, 3251818170582.3516, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 379046.0917007238, 23762.55701321335, 0.4619163690672168, 1737980794994.543, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1340916.352262186, 28291.74215726905, 0.2615014830099647, 189689523577.58325, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1261363.7402997157, 9533.30148830354, 0.1, 2398540811615.418, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1804430.4207459607, 25049.17502594373, 1.4034169739921163, 4799466399909.984, 5e-10]"
0,"[1000000, 1000000]","[0.09213889044211912, 0.001, 762822.8625411532, 7637.312559546157, 0.7971961737151845, 289906550226.7101, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1359640.756246944, 10469.808979698333, 0.552163309121448, 4442664841604.99, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 663099.9974131709, 34715.441734028886, 0.7131723780954302, 318716988952.63983, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 1731731.3114817564, 7784.065059528728, 0.1, 4552578444133.9375, 7.5e-08]"
0,"[0.3016058131826935, 1.5922723665967457e-12]","[0.1, 0.0002, 400662.06009842455, 26315.91803116817, 1.5283294122463014, 237805369045.89386, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1512851.4452631369, 29155.36945223589, 0.1, 3311799127032.6006, 7.5e-08]"
0,"[1000000, 1000000]","[0.09856531192700917, 0.0002, 1591462.0413456447, 39444.514639163805, 1.9253459211011386, 3142368451434.9556, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1657110.1705450024, 42939.322657557794, 0.5144882263109283, 1638594777192.5083, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1140979.12695038, 40031.1012469793, 1.9182145031856022, 3317861293318.985, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 649757.3615657025, 28608.879056559468, 0.5417724389957288, 3617006593662.0693, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 402812.343400134, 13649.763899746806, 0.1, 70159380811.75885, 5e-10]"
0,"[1000000, 1000000]","[0.03201027139570328, 0.0002, 663099.684023872, 34715.701123510895, 0.1, 318716988952.5217, 5e-10]"
0,"[1000000, 1000000]","[0.060832828908565555, 0.0002, 1847726.0542493872, 37795.488439456014, 0.9344854950850173, 2004851204855.9026, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 949347.4298128451, 24125.481220070524, 2.0, 1429308563851.5464, 7.5e-08]"
0,"[1000000, 1000000]","[0.06147490632735343, 0.0002, 714365.8010406299, 30716.807965954256, 0.3711388627920223, 1895559343531.3237, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1359640.8942444187, 10469.319084553033, 1.3643807810377109, 4442664841605.687, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1160173.5125178334, 15514.324440961807, 0.7986304482336807, 1469519472837.9285, 7.5e-08]"
0,"[1000000, 1000000]","[0.02623865139782077, 0.0002, 1828645.4430267427, 25280.902212054738, 0.3624556264218218, 2168383517370.913, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 800346.7835762558, 8747.471353285455, 1.6562014441218422, 4829399378006.359, 7.5e-08]"
0,"[0.10972831667186014, 4.335075689466581e-13]","[0.01, 0.0002, 400662.9223986281, 26315.683696355372, 2.0, 237805369045.0727, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1323942.8381837786, 26109.81367852775, 0.5938180748370138, 3918249549812.213, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1123234.0531593007, 43322.239904618094, 2.0, 1541970642976.6978, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1268076.5993913494, 1045.4196544929177, 0.4453096498740945, 2444593119569.123, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1786995.5763149962, 21440.442999923205, 1.1372702117662201, 1771454882639.8276, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 439653.5585743991, 25034.5809196514, 1.0123804584801162, 3989043576788.2227, 7.5e-08]"
0,"[0.4657346082134037, 3.0094318863223845e-13]","[0.01, 0.0002, 1512851.5186735226, 29155.15236462738, 0.27666048493676004, 3311799127033.105, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1786995.0902020456, 21441.105930724585, 0.1, 1771454882640.5632, 5e-10]"
1,"[1000000, 1000000]","[0.01, 0.0002, 1512851.4529133798, 29154.641963612532, 0.1, 3311799127033.7866, 7.5e-08]"
1,"[1000000, 1000000]","[0.01, 0.0002, 914850.6314532873, 17188.474015540964, 0.6453526816333632, 309911733870.677, 7.5e-08]"
1,"[1000000, 1000000]","[0.1, 0.0002, 344636.0836938297, 41356.74144933423, 1.8887936553929836, 2807849651616.663, 5e-10]"
