step,fitness,genome
0,"[1000000, 1000000]","[0.01, 0.0002, 1655231.8171556252, 43395.495246739025, 0.33342235618959876, 1849340150123.4705, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1425883.4651408514, 28717.089984309376, 0.36595891903547356, 4200655159462.5796, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 826281.8829095522, 28536.411912438918, 1.4902881922842872, 2459457313125.0684, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 1093348.9566216457, 17325.659675695453, 0.1, 3656257964352.2573, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 822634.3455354518, 7963.794575578143, 1.6376845425322624, 225269175120.59982, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1655230.9398430947, 43395.71789022738, 1.1513585959731012, 1849340150123.768, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 1847145.0245602387, 27280.62386547443, 1.1714433272887657, 832937598202.4923, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1463953.6700451192, 31892.980306785485, 1.4818950246981173, 2714752581269.5996, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 697232.4766157126, 29467.01818530843, 1.273657489788662, 1940147286623.8691, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 316029.48428015824, 23852.39198534058, 2.0, 1569590722520.624, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1907893.1447785848, 43595.428768634476, 2.0, 2100549271953.9465, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1425883.0709889873, 28717.701765735543, 1.0760398121873944, 4200655159464.1797, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1946704.5352110527, 24856.700420920228, 1.7085991534500438, 4349864008293.5713, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1006114.8731329746, 4526.3631775233425, 1.317524408573179, 3740984207222.068, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1966941.6056698137, 16671.799811193967, 0.7337402320899593, 1948335026802.1453, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1896325.053970008, 23409.534635348828, 0.1, 3686503981569.3413, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1880907.166077752, 43371.12655919894, 1.4894208765293155, 1746506430935.7014, 7.5e-08]"
