step,fitness,genome
0,"[1000000, 1000000]","[0.1, 0.001, 1612189.1363869929, 36020.61596740039, 0.49049704913322634, 4548307672129.98, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 737107.1719499243, 14887.117643783691, 0.30291844412483443, 3359270415817.451, 7.5e-08]"
0,"[0.3228074791067253, 8.427284370927934e-11]","[0.1, 0.001, 910242.3204290709, 48493.00092063756, 0.13719359987945623, 4289175641669.702, 7.5e-08]"
0,"[1000000, 1000000]","[0.03177489993163718, 0.001, 1634388.181300445, 41028.21464678924, 0.4043139603803416, 2417951853419.443, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 1867399.0006143677, 29107.862472008284, 0.5150955972485953, 2796009852431.791, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 1808899.3290266448, 24957.556793490276, 0.1, 3344538836535.7197, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 1592626.2065006897, 39612.8359360232, 2.0, 3554487664905.2524, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 756546.6986852669, 43607.88382059033, 2.0, 4129691038996.737, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1592625.496380257, 39613.372796136166, 2.0, 3554487664905.432, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 1226239.366736447, 23759.42119840346, 0.26899111862698666, 1586462329552.6833, 5e-10]"
0,"[1000000, 1000000]","[0.03572767701136874, 0.0002, 590087.9905403188, 48128.550852971515, 0.8975548987459747, 4973617768969.077, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1415987.3633207686, 25506.18446628006, 1.17257055357777, 2173349039189.551, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 788168.2298679331, 46187.395704209295, 0.24982770857590003, 527625239133.7544, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1116940.4715911143, 10562.248152988195, 1.088934969889126, 4106871735271.9487, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1415985.9760167752, 25506.059777047183, 0.25531894170952874, 2173349039189.048, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1511853.0853723688, 46253.24808947029, 0.8194062174185315, 3452632008785.3306, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1511853.307107245, 46252.90820335504, 0.1, 3452632008785.295, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1867400.2609735534, 29106.084135677025, 1.2707027010080214, 2796009852433.1113, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 449622.93190677126, 20994.812675461428, 0.8007531374956789, 3986988842785.67, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 747700.4124958541, 42798.44079510265, 1.0217564211938364, 2581027935611.3687, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1511852.798915425, 46253.73813782998, 1.0410666369695738, 3452632008783.714, 5e-10]"
0,"[0.17011272748221432, 8.285394567375537e-11]","[0.01, 0.001, 910242.193830011, 48493.8863276478, 0.1, 4289175641669.2896, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 590088.137124015, 48128.403529034564, 1.5288584812996713, 4973617768969.02, 7.5e-08]"
0,"[0.08483509420056813, 3.5483724519460486e-13]","[0.01, 0.001, 326155.1935577359, 22626.939589546815, 1.45215502565103, 147979682379.57626, 7.5e-08]"
0,"[4.787873413539063, 5.568495343934339e-12]","[0.01, 0.001, 875171.3767173876, 39198.88249602227, 1.1175402188526256, 175271463093.869, 7.5e-08]"
0,"[1000000, 1000000]","[0.09615642076804898, 0.001, 503252.18070061906, 15585.557745939688, 1.7664944961668896, 3736276491773.459, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 747700.3882430418, 42798.275047316296, 2.0, 2581027935611.373, 5e-10]"
0,"[0.4457250170910041, 3.3491599800558254e-13]","[0.01, 0.0002, 1511852.6268736245, 46253.33916674573, 1.2803678385952748, 3452632008784.203, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 875170.217851125, 39198.549523565205, 0.8172261910207093, 175271463094.46304, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 1592625.6923442478, 39612.728061648515, 2.0, 3554487664904.9473, 5e-10]"
0,"[0.40248803133211475, 3.3226192516056613e-13]","[0.01, 0.0002, 1511853.0662152364, 46254.107831285306, 0.7733343765128433, 3452632008783.3965, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1634387.6511486012, 41028.61153280476, 0.1, 2417951853419.1436, 7.5e-08]"
