step,fitness,genome
0,"[1000000, 1000000]","[0.1, 0.001, 1097141.7376636611, 19285.52397560258, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 1269345.9333347394, 20183.432834810206, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 571678.404411555, 18581.507272023475, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 931857.0833494202, 16521.648486247806, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1146149.0555414741, 1679.0805455776863, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 756692.8257842505, 12502.291790769845, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 756693.0357613785, 12501.037736142125, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1269345.8502568512, 20183.075015163526, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1150746.2975761215, 31447.638813200123, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1703433.0197341158, 47223.075882854326, 5e-10]"
0,"[1000000, 1000000]","[0.06917572319851259, 0.001, 1514631.288738708, 26187.58911945668, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 1150744.7696081859, 31447.86648871536, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 1509671.8345176813, 32012.321614354514, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 403523.758747764, 42794.94554099709, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 803856.7597009639, 29035.46774295884, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1580890.0371295782, 7772.396261523159, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 389655.50655908306, 45638.85780224837, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 822190.0603196669, 6432.0954334711105, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1866680.7623020718, 17722.75197909488, 7.5e-08]"
0,"[1000000, 1000000]","[0.07214271387605246, 0.0002, 1548069.4526050622, 10870.647765353166, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 756691.7429993042, 12500.943693186426, 5e-10]"
0,"[1000000, 1000000]","[0.019242566577231855, 0.0002, 853023.5700980751, 34317.94685300054, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 968383.2659096883, 45963.668694125736, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 673861.5395681395, 23611.7621959185, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1705286.740924137, 33512.45738032209, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1418080.885792391, 14346.587772243385, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 1490941.4389593068, 8299.190896548782, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 570427.7732183199, 5533.17949117307, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1348084.3171146584, 22517.350817478335, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 1703434.2153067712, 47222.83174300772, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 396580.49360157887, 49768.057298116524, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 428524.67272079433, 11313.79542848757, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 401702.5562926067, 22236.346700467533, 5e-10]"
