step,fitness,genome
0,"[1000000, 1000000]","[0.01, 0.0002, 1187175.6397399344, 14010.504632600238, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 1490178.2795752443, 38229.10116610195, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1576014.4550476074, 42262.73341713417, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 590482.1366126409, 14424.821725158032, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1149812.7265366586, 38767.39075019921, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 826541.0407370419, 21865.78439499964, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1973593.6637835552, 37174.95094509077, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 1576013.524003163, 42261.8640332931, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1973593.475503302, 37175.04455617002, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1490179.5415964255, 38229.55808134135, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 935219.7918559329, 28612.919955077134, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 1471866.940403143, 17127.454540844104, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 468356.03067409317, 14038.189523010335, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 434020.484683644, 16089.372155251152, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1149813.030340253, 38767.739018876666, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 590148.9869231248, 42404.96263250299, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 1106289.4280399883, 3026.840235641167, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 1120209.4712092325, 30092.490161641832, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 961877.3558070355, 43248.52236392695, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 935219.471469234, 28613.16701049534, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1583931.7791003813, 39757.63243077633, 7.5e-08]"
0,"[1000000, 1000000]","[0.03588169150612774, 0.001, 844457.0793581124, 8677.45791325981, 5e-10]"
0,"[1000000, 1000000]","[0.08479911055766054, 0.0002, 935218.9461977788, 28612.47529025835, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 395902.7990786853, 11256.793039807419, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1247067.5420321657, 28076.76305777548, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1955659.960455083, 1162.6588557754478, 5e-10]"
0,"[0.0775786690041591, 6.600965480515697e-07]","[0.01, 0.001, 1195004.2033490345, 15512.582090598025, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1774386.590701244, 22572.0121050666, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1994432.6274569358, 2569.6355405944582, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 708679.8370759466, 38164.69062849796, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1998699.1352241423, 3715.3201824685725, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1774387.4910494324, 22572.288998112745, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1477468.5635258157, 48642.536082449755, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 1994433.0317772694, 2569.1069884291314, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 826541.2657205168, 21866.305561524878, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 665660.6994629672, 12537.192606803244, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1583932.7724483798, 39757.90146898313, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1998698.3007525695, 3714.964065616572, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1120209.06095256, 30093.165914228637, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 884523.0446378483, 44493.703214550704, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 434019.2587430979, 16088.566356887613, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1247066.2407221973, 28077.740758100328, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1754900.2893628348, 14510.085817115194, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1754900.3641674272, 14510.381717557673, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1090824.063855476, 17844.516240400208, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1973592.4475292133, 37175.39865926019, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1490179.0913639541, 38230.12935563093, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 590482.036444709, 14424.760840641973, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1973593.1970132843, 37175.39043881156, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 884522.4548633575, 44493.441286827, 7.5e-08]"
1,"[1000000, 1000000]","[0.1, 0.001, 884522.3862254592, 44494.578213100634, 7.5e-08]"
1,"[1000000, 1000000]","[0.01, 0.001, 935220.0917563963, 28612.736745128386, 7.5e-08]"
1,"[1000000, 1000000]","[0.1, 0.001, 1106289.2044675567, 3025.9704877284494, 7.5e-08]"
1,"[1000000, 1000000]","[0.1, 0.0002, 468355.56724743027, 14038.640452610429, 7.5e-08]"
1,"[1000000, 1000000]","[0.01, 0.0002, 1973593.6095013553, 37175.45853544141, 7.5e-08]"
1,"[1000000, 1000000]","[0.01, 0.001, 935219.5769469839, 28612.751648434394, 5e-10]"
1,"[1000000, 1000000]","[0.1, 0.001, 434019.0200265772, 16088.752400741616, 5e-10]"
1,"[1000000, 1000000]","[0.01, 0.001, 844456.7251506953, 8677.618042768338, 7.5e-08]"
1,"[1000000, 1000000]","[0.01, 0.0002, 1195004.4054394735, 15512.830492686997, 5e-10]"
1,"[1000000, 1000000]","[0.01, 0.0002, 1583931.2865770697, 39758.75261236108, 7.5e-08]"
1,"[1000000, 1000000]","[0.1, 0.0002, 468356.42338447785, 14037.53677976365, 5e-10]"
1,"[1000000, 1000000]","[0.01, 0.0002, 1998697.4734599558, 3714.668114865033, 5e-10]"
1,"[1000000, 1000000]","[0.1, 0.0002, 826541.1566428161, 21865.756530223727, 5e-10]"
1,"[1000000, 1000000]","[0.1, 0.0002, 665661.332224838, 12538.167956748664, 7.5e-08]"
1,"[1000000, 1000000]","[0.01, 0.0002, 1754900.2652294438, 14510.738017194326, 7.5e-08]"
1,"[1000000, 1000000]","[0.1, 0.001, 1247066.1844034353, 28077.440571779574, 5e-10]"
1,"[1000000, 1000000]","[0.01, 0.001, 1583932.7222953693, 39757.66955402711, 7.5e-08]"
1,"[1000000, 1000000]","[0.1, 0.0002, 1195003.833505951, 15512.445299199546, 7.5e-08]"
1,"[1000000, 1000000]","[0.1, 0.001, 590481.0700573107, 14425.268097526481, 5e-10]"
