step,fitness,genome
0,"[1000000, 1000000]","[0.1, 0.0002, 447170.1129300768, 23466.420240068903, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1990070.3628711326, 16660.45436413803, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1528973.3579372636, 48877.19110283173, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1108483.0304181275, 42048.11663010806, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1933786.2337558626, 9703.70179761576, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1451292.7319456334, 32091.052060223767, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 948866.2800095058, 24860.023400387425, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 931316.3596167307, 34348.47183747292, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 998766.50891452, 19131.06806113461, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 948865.6474759403, 24860.00770882052, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 1291792.7217173437, 38266.34721849799, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1329570.504820056, 22615.45078222354, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 460148.51008920727, 14347.162509096219, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1492083.0375584569, 23148.7619650391, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1492083.8138763097, 23150.270136051546, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1465461.2584076521, 19520.14179112952, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1777190.6117357924, 39270.12948302794, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1940596.8182019019, 27583.94461719213, 7.5e-08]"
