step,fitness,genome
0,"[0.08312173773562423, 3.591683888032549e-07]","[0.01, 0.001, 1185532.4905836985, 8394.716885163505, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 937579.5788469055, 48592.33314700297, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 896652.41960755, 8582.554806163242, 5e-10]"
0,"[1000000, 1000000]","[0.026949246222231785, 0.001, 712817.2247159363, 24688.884725142096, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1535711.8708372843, 27533.28559824576, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 992554.796333789, 49054.35073546373, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1018205.7668048796, 28218.775241213323, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 712815.9858818682, 24689.04653803253, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1348557.9550149553, 30807.381558659203, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1783023.31532773, 23347.112140583904, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 601134.6026524157, 40670.59139835285, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 1783023.8102756664, 23347.301579011106, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 676835.2071710613, 38299.67649831235, 5e-10]"
0,"[0.11708386927512637, 2.1024045933813796e-06]","[0.049261267398622174, 0.001, 1194386.0122589862, 49557.48577525095, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 824489.3572371305, 4334.074111126235, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 725765.2405831458, 43229.72145860953, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 725765.8388248598, 43230.28519006555, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1719425.34577207, 24653.23131441334, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1747217.7714525014, 18202.76277897329, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1373115.601551692, 34550.616963423665, 7.5e-08]"
0,"[1000000, 1000000]","[0.0867709114006141, 0.001, 1179255.7375620175, 4543.904444486815, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 1667102.895178795, 36797.467787970105, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 635634.322014343, 40259.777909477816, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1180354.6994027165, 33420.32508790097, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1668954.0608001403, 34929.54421589059, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 673940.6225750518, 38102.68722837315, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1218135.9100052856, 39852.26254967662, 7.5e-08]"
0,"[0.09080083789778425, 3.5657594643794255e-07]","[0.1, 0.001, 1185532.4482301145, 8392.621682956995, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 1535712.7817091907, 27534.371207967997, 7.5e-08]"
0,"[1000000, 1000000]","[0.04503402332461253, 0.001, 727843.5560022084, 24231.406362650705, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 618737.9147640758, 34260.100102701384, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 992554.3784957409, 49055.23694360775, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 670694.5204309054, 43095.215765549525, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1450321.2243556124, 38175.53714228832, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1450321.0753421863, 38175.078274244246, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 727842.8978503181, 24230.824001158948, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 725764.6484239722, 43230.557103899926, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1180354.8936324397, 33420.41403957931, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 774003.1018354825, 4594.929770724318, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1998797.4602567162, 44411.4243443821, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 992554.5155050637, 49054.01318543394, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1179255.8761272163, 4543.796772761627, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1783023.212025042, 23347.812696542285, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1179256.1010038385, 4543.562284817316, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 1783023.2677819608, 23346.79107995673, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 918062.1066911343, 26269.055409884793, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1667102.9297623364, 36797.92787250727, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 937578.8317619781, 48592.61091426551, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 443417.0303002696, 13957.990151640703, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1719425.7634491224, 24652.659523130806, 7.5e-08]"
1,"[1000000, 1000000]","[0.01, 0.0002, 1179254.470324807, 4544.066180456041, 7.5e-08]"
1,"[1000000, 1000000]","[0.01, 0.0002, 725765.6570642682, 43229.87908141866, 7.5e-08]"
1,"[1000000, 1000000]","[0.1, 0.001, 676835.1644220834, 38298.99419221085, 7.5e-08]"
1,"[1000000, 1000000]","[0.01, 0.0002, 1450321.030924123, 38174.78009740467, 5e-10]"
1,"[1000000, 1000000]","[0.1, 0.0002, 1450321.2968871915, 38175.663217492416, 5e-10]"
1,"[1000000, 1000000]","[0.01, 0.001, 725765.4051820609, 43229.975736004075, 5e-10]"
1,"[1000000, 1000000]","[0.01, 0.001, 937579.4194496718, 48592.32701036145, 7.5e-08]"
1,"[1000000, 1000000]","[0.1, 0.001, 1373115.5069203645, 34550.93298287139, 5e-10]"
