Episode,Reward,alpha,K_295,Ms_295,Rp,TMR,t_pulse,t_relax,d,tf,kl_div_score,energy
42,-1,0.01,0.0002,300000.0,500.0,3,3.707439756393432e-08,3.707439756393432e-08,3e-09,1.1e-09,1000000,1000000
42,-1,0.01,0.0002,495432.74715542793,1320.2961357310414,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
42,-1,0.1,0.0002934535980224609,2000000.0,25569.466650485992,3,7.195475789904594e-08,7.195475789904594e-08,3e-09,1.1e-09,1000000,1000000
42,-1,0.01,0.001,300000.0,28743.89910697937,3,3.5240309953689575e-08,3.5240309953689575e-08,3e-09,1.1e-09,1000000,1000000
42,-1,0.013594878241419793,0.0002,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
42,-1,0.05663659274578095,0.0002,300000.0,19202.155649662018,3,1.949914264678955e-08,1.949914264678955e-08,3e-09,1.1e-09,1000000,1000000
42,-1,0.02621427401900292,0.0002,1233333.58168602,13302.496641874313,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
42,-1,0.040940965414047244,0.001,300000.0,10878.860086202621,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
42,-1,0.1,0.0003595959305763245,300000.0,500.0,3,1.8878151156008246e-08,1.8878151156008246e-08,3e-09,1.1e-09,1000000,1000000
42,-1,0.01,0.0007970649719238281,957405.0545692444,1967.074261046946,3,5.22292440533638e-08,5.22292440533638e-08,3e-09,1.1e-09,1000000,1000000
42,-1,0.01,0.001,300000.0,500.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
42,-1,0.033810205459594726,0.0002,2000000.0,500.0,3,7.207043412327766e-08,7.207043412327766e-08,3e-09,1.1e-09,1000000,1000000
42,-1,0.04634089052677155,0.0002,300000.0,500.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.1,0.0002,2000000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.044197835028171546,0.0002,512854.87562417984,19512.142568826675,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.04249748080968858,0.0002,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,300000.0,50000.0,3,6.8273007422685625e-09,6.8273007422685625e-09,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,300000.0,44859.33908820152,3,7.253956449031829e-08,7.253956449031829e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.1,0.0002,300000.0,49969.72268819809,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,300000.0,16017.994150519371,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.001,300000.0,50000.0,3,4.7564930021762844e-08,4.7564930021762844e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.00021586390733718873,300000.0,3344.7938300669193,3,2.2911502450704574e-08,2.2911502450704574e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,2000000.0,50000.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.08021136462688447,0.0007888407707214355,1363423.603773117,11459.02967453003,3,5.6435453593730925e-08,5.6435453593730925e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.1,0.0002,386886.8723511696,50000.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.044566818475723274,0.0002,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.03882884651422501,0.0004541399002075195,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.1,0.0002,300000.0,2734.4280667603016,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,2000000.0,50000.0,3,5.1434985786676406e-08,5.1434985786676406e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.06316005766391755,0.0002,2000000.0,500.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.1,0.0002,450076.924264431,500.0,3,3.613009324669838e-08,3.613009324669838e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.1,0.0007255504608154297,924034.9918603897,32596.965849399567,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.00042909603118896484,314003.8002282381,50000.0,3,3.3507542282342906e-08,3.3507542282342906e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.09378563284873963,0.001,2000000.0,11310.675419867039,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.001,2000000.0,500.0,3,5.9531722009181973e-08,5.9531722009181973e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,300000.0,500.0,3,3.812351208925247e-08,3.812351208925247e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.07664505124092102,0.00022932183742523194,300000.0,500.0,3,4.9109249800443644e-08,4.9109249800443644e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.07719268321990967,0.0002,403229.3267548084,500.0,3,4.691489624977112e-08,4.691489624977112e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.0779144012928009,0.0002,300000.0,500.0,3,5.489787900447845e-08,5.489787900447845e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.05769509434700013,0.0007348709106445312,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.00042785177230834963,2000000.0,50000.0,3,2.6916251078248025e-08,2.6916251078248025e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.1,0.0009703926086425781,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.05616217970848084,0.0002,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.09959644019603729,0.001,884985.2979183197,500.0,3,5.420383498072624e-08,5.420383498072624e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.032840517163276677,0.001,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.059893175363540656,0.0002,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,2000000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0008823092460632325,1207607.9487800598,500.0,3,2.304533556103706e-09,2.304533556103706e-09,3e-09,1.1e-09,1000000,1000000
43,-1,0.03958699703216553,0.0002,300000.0,500.0,3,4.9121137142181396e-08,4.9121137142181396e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,300000.0,500.0,3,1.3426431730389594e-08,1.3426431730389594e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.04736317962408067,0.0002,300000.0,500.0,3,2.5965843230485916e-08,2.5965843230485916e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.09535558342933655,0.0004604033470153809,2000000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,2000000.0,500.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,608445.0289607048,50000.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.1,0.0002,300000.0,11841.05871617794,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.000504780626296997,300000.0,500.0,3,1.748481882363558e-08,1.748481882363558e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.012888392433524132,0.0002,300000.0,500.0,3,5.218180630356074e-09,5.218180630356074e-09,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.001,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0003400375247001648,300000.0,9040.048159658909,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0008208150863647461,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.1,0.0002,300000.0,26772.041231393814,3,2.0492190837860107e-08,2.0492190837860107e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.04365506321191788,0.0002,300000.0,32718.95432472229,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.047720390856266025,0.001,300000.0,50000.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.1,0.0006043948650360108,2000000.0,46590.60415625572,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,2000000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.001,300000.0,50000.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0007962075233459473,300000.0,30793.193966150284,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.1,0.0002,300000.0,500.0,3,1.7274149328470233e-08,1.7274149328470233e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,686300.0899553299,50000.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.0759874540567398,0.0002,1118879.3152570724,16126.423925161362,3,5.133951848745346e-08,5.133951848745346e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,300000.0,50000.0,3,2.0092355191707613e-08,2.0092355191707613e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,904530.2838087082,23611.910983920097,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.012238793764263392,0.0002,1711521.202325821,500.0,3,6.43915705382824e-09,6.43915705382824e-09,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,2000000.0,42814.638048410416,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.039162961244583135,0.0007439862251281739,300000.0,50000.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.1,0.0006754780769348145,1054906.6066741943,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.019077672213315966,0.001,300000.0,500.0,3,3.731162485480308e-08,3.731162485480308e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,300000.0,50000.0,3,6.108018925786017e-08,6.108018925786017e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.06598374247550964,0.001,300000.0,500.0,3,5.321425485610962e-08,5.321425485610962e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.0969512939453125,0.0003187108039855957,2000000.0,50000.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,559516.017138958,500.0,3,3.494997151196003e-08,3.494997151196003e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.09855516374111176,0.00035085304975509646,300000.0,50000.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,2000000.0,33054.736852645874,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0006927130699157715,300000.0,27021.559089422226,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,300000.0,47324.14889335632,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,300000.0,500.0,3,5.802247810363769e-08,5.802247810363769e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,1035417.503118515,500.0,3,2.8268999040126802e-08,2.8268999040126802e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,300000.0,50000.0,3,2.6257604360580445e-09,2.6257604360580445e-09,3e-09,1.1e-09,1000000,1000000
43,-1,0.1,0.0003332329988479614,300000.0,5278.567925095558,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,300000.0,500.0,3,3.0243394583463665e-08,3.0243394583463665e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0009379959583282471,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.06178734064102174,0.0002,535743.7580823898,25525.121688842773,3,4.47457567229867e-09,4.47457567229867e-09,3e-09,1.1e-09,1000000,1000000
43,-1,0.1,0.0002,1570694.1723823547,19104.025825858116,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.1,0.001,300000.0,50000.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.001,300000.0,43962.60017156601,3,3.5860329568386077e-09,3.5860329568386077e-09,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0007198355197906494,300000.0,50000.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.00032160298824310306,300000.0,6075.337424874306,3,4.2690262883901596e-08,4.2690262883901596e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.01611117720603943,0.0004204627513885498,300000.0,50000.0,3,6.91346825659275e-08,6.91346825659275e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.012860072329640388,0.001,1630252.581834793,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,1059165.9247875214,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.016905469819903374,0.0002,2000000.0,18974.972546100616,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,2000000.0,45411.3350212574,3,3.2619417533278464e-08,3.2619417533278464e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.001,300000.0,35949.43904876709,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,2000000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.02272811308503151,0.00036914920806884767,2000000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,300000.0,500.0,3,6.32548756301403e-08,6.32548756301403e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,300000.0,500.0,3,6.054152438044548e-08,6.054152438044548e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.00040304436683654787,933439.4365549088,44698.90061020851,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.06582389891147614,0.0002,811081.3409090042,28641.50443673134,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,300000.0,10275.953747332096,3,1.4874131381511689e-09,1.4874131381511689e-09,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,554721.9157218933,500.0,3,8.717349223792552e-09,8.717349223792552e-09,3e-09,1.1e-09,1000000,1000000
43,-1,0.05059939622879029,0.0002,1013781.0081243515,500.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.07666198670864105,0.0005067058563232422,300000.0,23278.65844964981,3,3.3762840375304216e-08,3.3762840375304216e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.07653348207473755,0.0009825706481933595,300000.0,11274.64034408331,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.09200552582740784,0.001,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.09353851020336151,0.001,646244.4126605988,25169.553577899933,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,300000.0,50000.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0005257067680358887,988680.9229850769,11926.5828281641,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.09907951951026917,0.0002,1810394.126176834,45862.355440855026,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.010581002179533243,0.0002,697278.8408398628,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.040960727930068976,0.001,1633622.9503154755,30935.79414486885,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,1400438.5828971863,500.0,3,2.066010342538357e-08,2.066010342538357e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.1,0.0002,537948.2731223106,11496.014788746834,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.03836418062448502,0.0002,300000.0,500.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.04090234696865082,0.0002,1310590.7320976257,500.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.048411518335342414,0.0007262967109680176,879005.8881044388,500.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,596030.7404398918,15648.870289325714,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.053504011332988745,0.0007757905006408692,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0007633593559265137,450779.0379226208,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.1,0.0007163121223449707,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0004085545539855957,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,300000.0,11659.866914153099,3,3.829748824238777e-08,3.829748824238777e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.000993834400177002,1530067.765712738,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.012112940661609173,0.0008251233100891114,1027830.5768966675,39265.38887619972,3,1.0050907365977764e-08,1.0050907365977764e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.05403298318386079,0.0002,300000.0,50000.0,3,4.348762065172195e-08,4.348762065172195e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.00046459560394287113,1073634.1297626495,27479.20912504196,3,4.523194262385368e-08,4.523194262385368e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0005473501682281495,300000.0,23123.34781885147,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,300000.0,36561.119228601456,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.03496236711740494,0.0002,2000000.0,50000.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.013862928152084352,0.0007525815963745117,300000.0,50000.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,300000.0,36807.49487876892,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.03539935797452927,0.00037956591844558716,492710.2439105511,500.0,3,6.337995693087578e-08,6.337995693087578e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,2000000.0,50000.0,3,7.856271840631962e-09,7.856271840631962e-09,3e-09,1.1e-09,1000000,1000000
43,-1,0.05730535328388215,0.00023037577867507936,607224.939763546,43601.140052080154,3,9.421867989003658e-10,9.421867989003658e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.019314119666814806,0.0003884834289550782,1198315.0660991669,50000.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.06139352262020112,0.0004868931770324707,300000.0,50000.0,3,1.6529816120862963e-08,1.6529816120862963e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0008893926143646241,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,2000000.0,500.0,3,3.691894070804119e-08,3.691894070804119e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,2000000.0,50000.0,3,3.339274750649929e-08,3.339274750649929e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.08203793823719024,0.0002,300000.0,2644.1106125712395,3,6.579830050468445e-08,6.579830050468445e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.00022546439766883851,733230.2570343018,500.0,3,4.319325685501098e-08,4.319325685501098e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.040445877909660345,0.001,1139561.402797699,965.3499200940132,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,2000000.0,4775.167785584927,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.04091894179582596,0.00045039336681365974,300000.0,50000.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0009840465545654297,300000.0,29032.69898891449,3,2.9809644266963006e-08,2.9809644266963006e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.08022634744644165,0.0002,317628.30540537834,500.0,3,2.7819766759872438e-08,2.7819766759872438e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0007404386043548584,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.001,1924037.3134613037,500.0,3,6.143529084324836e-08,6.143529084324836e-08,3e-09,1.1e-09,1000000,1000000
43,-1,0.08252283871173859,0.0002,1553037.8878116608,20816.900864243507,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0007448934555053711,613572.7778077126,37849.50411319733,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
43,-1,0.01,0.0002,1486799.842119217,500.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
44,-1,0.09939261376857758,0.001,549938.3270740509,500.0,3,6.444911164045334e-08,6.444911164045334e-08,3e-09,1.1e-09,1000000,1000000
44,-1,0.01,0.001,2000000.0,50000.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
44,-1,0.01,0.0009367168426513672,1050862.8129959106,500.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
44,-1,0.01,0.0002,1730147.1948623657,41734.79250073433,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
44,-1,0.01,0.0006046288490295411,1084430.3637742996,36907.47904777527,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
44,-1,0.01,0.0002,1210073.6618041992,12343.789845705032,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
44,-1,0.030259726494550707,0.0002,2000000.0,24517.150089144707,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
44,-1,0.08724370896816254,0.0002,300000.0,50000.0,3,6.6186128407716755e-09,6.6186128407716755e-09,3e-09,1.1e-09,1000000,1000000
44,-1,0.1,0.001,680438.0178451538,500.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
44,-1,0.01,0.001,891815.710067749,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
44,-1,0.01,0.0002,1695009.0110301971,500.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
44,-1,0.1,0.0002,2000000.0,26772.879153490067,3,6.935789436101914e-10,6.935789436101914e-10,3e-09,1.1e-09,1000000,1000000
44,-1,0.01,0.0002,724332.2998285294,20461.3386541605,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
44,-1,0.09736169874668121,0.001,2000000.0,14570.938095450401,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
44,-1,0.01,0.0002,300000.0,20740.31212925911,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
44,-1,0.01,0.0002,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
44,-1,0.028687296211719518,0.0002,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
44,-1,0.1,0.001,1187543.3027744293,50000.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
44,-1,0.01,0.0002,449245.4022169113,5729.749880731106,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
44,-1,0.039893981218338016,0.0009067191123962403,837091.6038751602,500.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
44,-1,0.01,0.0004584749937057496,2000000.0,500.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
44,-1,0.01,0.0002,300000.0,36679.24854159355,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
44,-1,0.01,0.0002,983250.35572052,8282.679438591003,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
44,-1,0.01,0.001,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
44,-1,0.1,0.00022989919781684877,300000.0,18361.721262335777,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
44,-1,0.01,0.0002,897102.5437116623,35205.499947071075,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
44,-1,0.023693192005157473,0.0002,300000.0,500.0,3,3.11443924754858e-08,3.11443924754858e-08,3e-09,1.1e-09,1000000,1000000
44,-1,0.03710417538881302,0.001,1923677.5994300842,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
44,-1,0.01,0.0009239321708679199,300000.0,4441.504403948784,3,5.301805821061134e-08,5.301805821061134e-08,3e-09,1.1e-09,1000000,1000000
44,-1,0.012479142658412457,0.00028862452507019047,300000.0,500.0,3,5.827090001106262e-08,5.827090001106262e-08,3e-09,1.1e-09,1000000,1000000
44,-1,0.1,0.000674230432510376,2000000.0,11521.004930138588,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
44,-1,0.03230722427368164,0.0002,300000.0,500.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
44,-1,0.01,0.0002,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
44,-1,0.01,0.0002,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
44,-1,0.01772557467222214,0.0002,300000.0,50000.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
44,-1,0.09476377010345459,0.0002,300000.0,50000.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
44,-1,0.01,0.0004613546371459961,993934.7743988037,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
44,-1,0.05966669499874116,0.0002,300000.0,500.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
44,-1,0.01,0.0002,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
44,-1,0.1,0.0002,300000.0,500.0,3,3.9028171211481094e-08,3.9028171211481094e-08,3e-09,1.1e-09,1000000,1000000
44,-1,0.01,0.0002,1412919.8491573334,500.0,3,4.010950633883476e-08,4.010950633883476e-08,3e-09,1.1e-09,1000000,1000000
44,-1,0.025379313081502916,0.0002,300000.0,500.0,3,4.332576718926429e-08,4.332576718926429e-08,3e-09,1.1e-09,1000000,1000000
44,-1,0.01081134056672454,0.001,2000000.0,39313.78477811813,3,1.1091551549732684e-08,1.1091551549732684e-08,3e-09,1.1e-09,1000000,1000000
44,-1,0.03257979840040207,0.0005183918714523316,461514.7031843662,4914.045259356499,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
44,-1,0.01,0.001,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
