Episode,Reward,alpha,Ki,Ms,Rp,TMR,eta,J_she,t_pulse,t_relax,d,tf,kl_div_score,energy
1,0,0.01,0.0002,2000000.0,500.0,3,0.1,5000000000000.0,5.827740097045898e-08,5.827740097045898e-08,3e-09,1.1e-09,0.590416845817644,8.738035374121489e-11
1,0,0.01,0.0003810944557189941,1452938.3897781372,500.0,3,0.1,10000000000.0,7.5e-08,7.5e-08,3e-09,1.1e-09,0.7853690353688826,3.893783990995701e-15
1,0,0.01,0.00027306315898895263,1307400.5246162415,7015.518471598625,3,0.1,10000000000.0,4.0662651836872095e-08,4.0662651836872095e-08,3e-09,1.1e-09,0.6646382136933822,2.221956785939006e-14
1,0,0.01,0.0002,329425.9250164032,22031.37157857418,3,0.1,1537310268282.8904,6.061222231388092e-08,6.061222231388092e-08,3e-09,1.1e-09,0.5922575820621394,8.609108945135599e-12
1,0,0.01,0.0002,1192281.8005084991,500.0,3,0.1,2490487487018.1084,7.5e-08,7.5e-08,3e-09,1.1e-09,0.7465751658670442,2.791400204611022e-11
1,0,0.01,0.0003752885341644287,2000000.0,500.0,3,0.1,1301716862618.923,2.9291798889636994e-08,2.9291798889636994e-08,3e-09,1.1e-09,0.5458614188023319,2.9762550912194355e-12
1,0,0.01,0.001,2000000.0,8410.040646791458,3,0.9572934925556182,10000000000.0,1.6126365363597868e-09,1.6126365363597868e-09,3e-09,1.1e-09,0.649433130094941,1.7020594706658875e-15
1,0,0.01,0.0002,2000000.0,39058.38671326637,3,0.1,2707897384762.764,5.571590307354927e-08,5.571590307354927e-08,3e-09,1.1e-09,0.4136464956189973,2.4873860673783887e-11
1,0,0.01,0.001,1405683.2134723663,28636.524111032486,3,0.1,5000000000000.0,7.125521203875541e-08,7.125521203875541e-08,3e-09,1.1e-09,0.5054940104427552,1.06926083223019e-10
1,0,0.01,0.0002,417179.936170578,500.0,3,0.1,10000000000.0,7.5e-08,7.5e-08,3e-09,1.1e-09,4.356065978102769,3.439042006746408e-14
1,0,0.01,0.0002,948533.1386327744,15983.627542853355,3,0.1,3361393671631.813,7.5e-08,7.5e-08,3e-09,1.1e-09,0.49595428085463444,5.088375647673005e-11
1,0,0.01,0.0005809680938720703,1532407.122850418,26974.688559770584,3,0.9255116254091262,10000000000.0,2.981452442705631e-08,2.981452442705631e-08,3e-09,1.1e-09,0.5611565796838125,6.698651416988235e-14
1,0,0.01,0.00044102559089660644,2000000.0,500.0,3,2.0,10000000000.0,7.5e-08,7.5e-08,3e-09,1.1e-09,0.46890052197004967,7.018118321240073e-15
1,0,0.01,0.0002,2000000.0,48826.77924633026,3,0.1,2121100778281.6887,6.389236930012703e-08,6.389236930012703e-08,3e-09,1.1e-09,0.5683166249331189,1.7732993559064353e-11
1,0,0.01,0.0002,785608.521103859,10158.919781446457,3,1.7562088012695312,4262170616388.321,7.5e-08,7.5e-08,3e-09,1.1e-09,0.5758249071634486,8.176130227126322e-11
1,0,0.01,0.0002,1003844.1359996796,500.0,3,0.4129422903060913,5000000000000.0,5.0768646329641337e-08,5.0768646329641337e-08,3e-09,1.1e-09,0.5785880665713977,7.612613206059438e-11
1,0,0.01,0.0002,2000000.0,500.0,3,0.12205051593482495,2969715093374.2524,7.5e-08,7.5e-08,3e-09,1.1e-09,0.6412730665342287,3.9692759008606857e-11
1,0,0.01,0.0002078657627105713,1285553.7235736847,21881.958857178688,3,0.1,10000000000.0,4.1185526132583616e-08,4.1185526132583616e-08,3e-09,1.1e-09,1.121476789278313,7.515418006241262e-14
1,0,0.01,0.0002,1815911.1261367798,500.0,3,0.1,10000000000.0,3.677288448810577e-08,3.677288448810577e-08,3e-09,1.1e-09,1.1935995247027247,2.8919270584215534e-15
1,0,0.01,0.00027608084678649905,1006080.949306488,17020.730212330818,3,0.1,2504585089087.4863,1.2729459166526793e-08,1.2729459166526793e-08,3e-09,1.1e-09,0.4203126920359213,4.78755611144771e-12
1,0,0.01,0.0002,904321.8523263931,500.0,3,2.0,10000000000.0,7.5e-08,7.5e-08,3e-09,1.1e-09,0.5487984004499845,1.4728457218362594e-15
1,0,0.01,0.0002,2000000.0,50000.0,3,0.1,5000000000000.0,7.5e-08,7.5e-08,3e-09,1.1e-09,0.3183420639529805,1.1320712031102908e-10
1,0,0.01,0.0002,2000000.0,500.0,3,0.1,10000000000.0,7.5e-08,7.5e-08,3e-09,1.1e-09,0.5112625437209037,7.19523538037167e-15
1,0,0.01,0.0002,2000000.0,500.0,3,0.5885665297508239,10000000000.0,4.0339952915906904e-08,4.0339952915906904e-08,3e-09,1.1e-09,0.6847498912091446,3.762328013620134e-15
1,0,0.01,0.0002,2000000.0,50000.0,3,1.7474468529224396,10000000000.0,5e-10,5e-10,3e-09,1.1e-09,4.297720938811079,5.024122320221414e-15
1,0,0.01,0.00025922508239746095,981092.6795005798,14838.384240865707,3,2.0,1913329454362.3923,7.5e-08,7.5e-08,3e-09,1.1e-09,0.6625761265852956,1.651839037298056e-11
1,0,0.01,0.0002,300000.0,50000.0,3,0.1,922542792111.6353,5e-10,5e-10,3e-09,1.1e-09,21.114997141293138,2.761495630384766e-14
1,0,0.01,0.0009362947940826416,2000000.0,500.0,3,1.3228674948215484,10000000000.0,5e-10,5e-10,3e-09,1.1e-09,2.9380719952534786,5.558061569890752e-17
1,0,0.01,0.0002,573812.1420145035,500.0,3,0.1,10000000000.0,3.329091246426105e-08,3.329091246426105e-08,3e-09,1.1e-09,0.44394232323109106,2.1868116829953498e-16
1,0,0.01,0.0002,2000000.0,50000.0,3,0.8075050473213196,30061202868.819237,7.5e-08,7.5e-08,3e-09,1.1e-09,0.5892556315773255,6.068732350656718e-13
1,0,0.01,0.0002,300000.0,37106.86910152435,3,0.1,2717790110111.2363,3.825659525394439e-08,3.825659525394439e-08,3e-09,1.1e-09,0.5116096324362305,1.7144508813234787e-11
1,0,0.01,0.0004247530460357666,2000000.0,500.0,3,2.0,131385236084.46121,5e-10,5e-10,3e-09,1.1e-09,0.6645304704054906,5.176378318116181e-16
1,1,0.01,0.0002,934396.8838453293,19927.86994576454,3,2.0,10000000000.0,7.5e-08,7.5e-08,3e-09,1.1e-09,0.26876715333874035,4.32180436811375e-14
1,0,0.01,0.00033578584194183354,2000000.0,42293.957978487015,3,0.24067583605647086,10000000000.0,7.5e-08,7.5e-08,3e-09,1.1e-09,0.4659187591831872,5.589283529140376e-13
1,0,0.01,0.0002,2000000.0,50000.0,3,0.45245565474033356,10000000000.0,3.7729482457041735e-08,3.7729482457041735e-08,3e-09,1.1e-09,0.5823943157568667,3.33439761639062e-13
1,0,0.01,0.0002,1408183.6819648743,50000.0,3,0.1,5000000000000.0,7.5e-08,7.5e-08,3e-09,1.1e-09,1.0383782484785986,1.1288062627193285e-10
1,0,0.01,0.0002,2000000.0,3927.69293487072,3,2.0,10000000000.0,4.4451343476772306e-08,4.4451343476772306e-08,3e-09,1.1e-09,0.5234582312458989,3.423721160263648e-14
1,0,0.01,0.0002,1454238.6293411255,500.0,3,0.1,10000000000.0,6.85002084672451e-08,6.85002084672451e-08,3e-09,1.1e-09,0.5765868336613065,4.028045962639041e-15
1,0,0.01,0.0002,1442610.341310501,20792.90944337845,3,1.4164334475994111,10000000000.0,4.168077579140663e-08,4.168077579140663e-08,3e-09,1.1e-09,0.5968077323801424,9.113683058453849e-14
1,0,0.01,0.0002,1398970.1390266418,50000.0,3,0.1,10000000000.0,7.5e-08,7.5e-08,3e-09,1.1e-09,0.6058465832357568,3.4379208969229316e-13
1,0,0.01,0.0002,1276944.2975521088,23923.52358996868,3,2.0,355874012187.1233,7.5e-08,7.5e-08,3e-09,1.1e-09,0.5386967407782592,7.069165310552095e-13
1,0,0.01,0.0009956072330474855,1565205.7468891144,500.0,3,0.8903295755386352,5000000000000.0,1.431701210141182e-08,1.431701210141182e-08,3e-09,1.1e-09,1.2091273304512213,2.1450440199251298e-11
1,0,0.01,0.0002,2000000.0,19513.439282774925,3,0.1,5000000000000.0,2.5823681369423865e-08,2.5823681369423865e-08,3e-09,1.1e-09,0.32548592447208896,3.8787624514861894e-11
1,0,0.01,0.0002,1350647.7773189545,500.0,3,1.4435064852237702,4631236103773.117,7.5e-08,7.5e-08,3e-09,1.1e-09,0.505345817004662,9.652151843030088e-11
1,0,0.01,0.0002,300000.0,500.0,3,0.1,10000000000.0,7.5e-08,7.5e-08,3e-09,1.1e-09,4.356065978102769,1.6455009741721688e-14
1,0,0.01,0.0002,1973351.675271988,500.0,3,0.1,10000000000.0,5.860269317030907e-08,5.860269317030907e-08,3e-09,1.1e-09,0.46039603619639025,5.42281578506661e-15
1,0,0.01,0.00022094647884368898,2000000.0,500.0,3,0.1,5000000000000.0,7.5e-08,7.5e-08,3e-09,1.1e-09,0.6578248101369161,1.1250692014339036e-10
1,0,0.01,0.0007396002769470215,1990697.4911689758,500.0,3,0.8181487381458282,10000000000.0,5.170717793703079e-08,5.170717793703079e-08,3e-09,1.1e-09,1.2312304716948677,4.560160939149561e-15
1,0,0.01,0.001,300000.0,500.0,3,0.1,1532572104632.8545,7.5e-08,7.5e-08,3e-09,1.1e-09,0.3768764206373892,1.0570842867273916e-11
1,0,0.01,0.0002,1731451.0822296143,500.0,3,0.1,10000000000.0,1.1396265149116516e-08,1.1396265149116516e-08,3e-09,1.1e-09,0.6825123522380034,1.024578141566736e-15
1,0,0.029907124638557436,0.00037615480422973637,759729.7310829163,50000.0,3,0.1,5000000000000.0,5e-10,5e-10,3e-09,1.1e-09,0.5074845629576649,6.79900358718311e-13
1,0,0.01,0.0002,1918808.1860542297,500.0,3,0.1,10000000000.0,7.032597005367279e-08,7.032597005367279e-08,3e-09,1.1e-09,0.5664076255994278,6.30718459099385e-15
1,0,0.01,0.0006905833721160888,1180843.198299408,500.0,3,1.554608452320099,10000000000.0,3.299506774544716e-08,3.299506774544716e-08,3e-09,1.1e-09,0.5450848153987731,5.146317259875581e-16
1,0,0.01,0.0002,2000000.0,500.0,3,0.1,212725732102.99014,7.5e-08,7.5e-08,3e-09,1.1e-09,0.3774873528486012,2.1031407385283516e-13
1,0,0.01,0.0006612278938293457,1512746.1671829224,38547.36930131912,3,0.5962686955928802,10000000000.0,4.987835237383842e-08,4.987835237383842e-08,3e-09,1.1e-09,0.594105442943112,1.4850037659245802e-13
1,0,0.01,0.0002,2000000.0,1477.6699468493462,3,0.1,5000000000000.0,7.5e-08,7.5e-08,3e-09,1.1e-09,0.42941067878400074,1.125230878851885e-10
1,0,0.01,0.0002,1579989.08162117,500.0,3,0.1,10000000000.0,7.5e-08,7.5e-08,3e-09,1.1e-09,0.6410472373720482,5.0314158925037774e-15
1,0,0.01,0.0002,1666849.1780757904,50000.0,3,0.1,5000000000000.0,5.952588269114494e-08,5.952588269114494e-08,3e-09,1.1e-09,0.6179104458805004,8.963499957097277e-11
1,0,0.01,0.001,1701253.4439563751,50000.0,3,1.1080068409442902,5000000000000.0,7.5e-08,7.5e-08,3e-09,1.1e-09,0.5844289771420998,1.1281961181143496e-10
1,0,0.01,0.0002,2000000.0,500.0,3,0.1,5000000000000.0,7.5e-08,7.5e-08,3e-09,1.1e-09,0.37972529382046416,1.1250674964054241e-10
2,0,0.01,0.0003025606393814087,988472.3901748657,500.0,3,0.1,5000000000000.0,4.844809246063232e-08,4.844809246063232e-08,3e-09,1.1e-09,0.514585886954256,7.260072862856626e-11
2,0,0.01,0.0002,936962.303519249,50000.0,3,0.6915747731924057,1655160284936.428,7.5e-08,7.5e-08,3e-09,1.1e-09,0.4327092445702908,1.2462221823852232e-11
2,0,0.01,0.0002,300000.0,5546.493884176016,3,2.0,10000000000.0,7.5e-08,7.5e-08,3e-09,1.1e-09,4.356065978102769,2.1684047802646285e-13
2,0,0.01,0.0002,2000000.0,500.0,3,0.1,10000000000.0,1.1887571603059769e-08,1.1887571603059769e-08,3e-09,1.1e-09,0.4728584457684022,1.0893647600354912e-15
2,0,0.01095380425453186,0.0002,1614236.7959022522,31981.42945766449,3,0.6218858063220978,5000000000000.0,7.5e-08,7.5e-08,3e-09,1.1e-09,0.6068177944115114,1.1289056376581619e-10
2,0,0.01,0.0002,2000000.0,22551.28748714924,3,0.1,2471751508116.722,5.132287976145744e-08,5.132287976145744e-08,3e-09,1.1e-09,0.6103456261304966,1.9007317368386485e-11
2,0,0.01,0.0002,1622749.9604225159,500.0,3,0.1,10000000000.0,7.5e-08,7.5e-08,3e-09,1.1e-09,0.6592895246152142,5.262039977395997e-15
2,0,0.01,0.0002,300000.0,500.0,3,0.539526617527008,418857860490.67975,7.5e-08,7.5e-08,3e-09,1.1e-09,0.511610907290566,7.900069350948299e-13
2,0,0.01,0.0002,2000000.0,500.0,3,0.1,10000000000.0,7.5e-08,7.5e-08,3e-09,1.1e-09,0.6511875906440922,7.435957946583688e-15
2,0,0.01,0.0002,2000000.0,17399.853080511093,3,0.1,1474500489234.9243,4.3503260254859925e-08,4.3503260254859925e-08,3e-09,1.1e-09,0.3445379142984609,5.8161526416853836e-12
2,0,0.01,0.0007055916786193847,2000000.0,31071.03005051613,3,0.1,5000000000000.0,7.5e-08,7.5e-08,3e-09,1.1e-09,0.5107753684922808,1.1288840419988732e-10
2,0,0.01,0.0005454550266265869,300000.0,500.0,3,0.1,1626323232948.78,5.698179173469543e-08,5.698179173469543e-08,3e-09,1.1e-09,0.711165311695077,9.040540779230513e-12
2,0,0.01,0.0002,2000000.0,43866.41025543213,3,0.1,2820441151857.376,7.5e-08,7.5e-08,3e-09,1.1e-09,0.5521790216375871,3.6386558661602454e-11
2,0,0.01,0.0002,2000000.0,17167.74718463421,3,0.1,1654427573084.8313,7.5e-08,7.5e-08,3e-09,1.1e-09,0.3138346892063915,1.2566729744398902e-11
2,0,0.01,0.0002,2000000.0,500.0,3,2.0,5000000000000.0,1.1656170308589935e-08,1.1656170308589935e-08,3e-09,1.1e-09,0.6464229378838018,1.7476197212464018e-11
2,0,0.01,0.00034236502647399907,2000000.0,50000.0,3,0.16345326006412508,10000000000.0,5.796937361359596e-08,5.796937361359596e-08,3e-09,1.1e-09,0.3312797052459382,5.142626518416525e-13
2,0,0.01,0.0006168167114257813,2000000.0,500.0,3,2.0,985912403464.3174,1.4481569856405258e-08,1.4481569856405258e-08,3e-09,1.1e-09,0.32550596443926544,8.438784090811961e-13
2,0,0.01,0.0002,689088.5323286057,500.0,3,2.0,2819231812953.949,5.5274250805377954e-08,5.5274250805377954e-08,3e-09,1.1e-09,0.6414253959566552,2.63481017313133e-11
2,0,0.01,0.0002,2000000.0,500.0,3,0.1,1043945502042.7704,1.9044208705425263e-08,1.9044208705425263e-08,3e-09,1.1e-09,0.6064106258714116,1.2440698991486067e-12
2,0,0.01,0.0002,300000.0,32837.14559674263,3,0.1,738885450959.2056,5.359650149941444e-08,5.359650149941444e-08,3e-09,1.1e-09,4.886795501795115,1.7793249191373154e-12
2,0,0.01,0.0002,2000000.0,500.0,3,0.1,5000000000000.0,5e-10,5e-10,3e-09,1.1e-09,1.1097222262648772,6.750492738470497e-13
2,0,0.01,0.0007735498905181885,2000000.0,50000.0,3,0.1,10000000000.0,7.5e-08,7.5e-08,3e-09,1.1e-09,0.5194916288643489,6.340761265638714e-13
2,0,0.01,0.0002,2000000.0,50000.0,3,0.1,2446395395100.1167,7.5e-08,7.5e-08,3e-09,1.1e-09,0.34071327487960035,2.765266954593906e-11
2,0,0.012920759320259094,0.001,2000000.0,31073.195666074753,3,0.1,10000000000.0,7.5e-08,7.5e-08,3e-09,1.1e-09,0.39708983192148406,4.305242979128227e-13
2,0,0.01,0.0005709835052490235,1497489.5298480988,500.0,3,2.0,10000000000.0,3.533448283374309e-08,3.533448283374309e-08,3e-09,1.1e-09,0.5115773966411213,1.7231322397240593e-15
2,0,0.01,0.001,1375931.8232536316,11164.266973733902,3,1.2445510625839233,625164020955.5626,7.5e-08,7.5e-08,3e-09,1.1e-09,0.6250329844309559,1.7768950724488756e-12
2,0,0.01,0.001,1341473.549604416,500.0,3,0.1,10000000000.0,7.5e-08,7.5e-08,3e-09,1.1e-09,0.3469167008477488,9.668670264633792e-16
2,0,0.01,0.0002,2000000.0,500.0,3,0.44018016159534457,3590127960443.4966,6.319082468748093e-09,6.319082468748093e-09,3e-09,1.1e-09,0.6732511466938105,4.872609217303724e-12
2,0,0.01,0.0002735254287719727,2000000.0,500.0,3,0.1,10000000000.0,7.5e-08,7.5e-08,3e-09,1.1e-09,0.667361109833431,7.3556321550206e-15
2,0,0.01,0.0002,2000000.0,20749.203249812126,3,0.1,5000000000000.0,7.5e-08,7.5e-08,3e-09,1.1e-09,0.40795656833768934,1.1279980487687025e-10
2,0,0.01,0.001,2000000.0,5634.252946823835,3,0.6410815954208373,10000000000.0,3.435547564923763e-08,3.435547564923763e-08,3e-09,1.1e-09,0.6628189278107123,2.74361534122101e-14
2,0,0.01,0.0002,1682431.8885803223,500.0,3,0.6120186626911163,3663521685600.281,7.5e-08,7.5e-08,3e-09,1.1e-09,0.8459399884349141,6.040272706384075e-11
2,0,0.01,0.0002,2000000.0,5537.274528294802,3,0.1,10000000000.0,7.5e-08,7.5e-08,3e-09,1.1e-09,0.6467260247343737,7.141302970575623e-14
2,0,0.01,0.0002,741066.4498806,50000.0,3,0.1,10000000000.0,2.64677315056324e-08,2.64677315056324e-08,3e-09,1.1e-09,0.5998901711048074,1.7067431555169273e-14
2,0,0.01,0.0002,2000000.0,500.0,3,1.631083118915558,4451369695067.405,5.2127302438020706e-08,5.2127302438020706e-08,3e-09,1.1e-09,0.6603049096956263,6.194613563041685e-11
2,1,0.01,0.0002,899874.2163181305,41024.07819032669,3,0.1,10000000000.0,7.5e-08,7.5e-08,3e-09,1.1e-09,0.2623032452680463,8.314319043718278e-14
2,0,0.013446241617202759,0.0002,1598614.364862442,50000.0,3,0.5530024349689483,815342452973.1273,2.08250452876091e-08,2.08250452876091e-08,3e-09,1.1e-09,0.5074304191807626,1.0313928811462062e-12
2,0,0.01,0.0005523704528808594,1344626.671075821,500.0,3,0.1,10000000000.0,7.5e-08,7.5e-08,3e-09,1.1e-09,0.4087055610713744,2.5189033335589706e-15
2,0,0.01,0.0002,548993.4951066971,29940.640687942505,3,2.0,10000000000.0,3.202971524000168e-08,3.202971524000168e-08,3e-09,1.1e-09,0.5846467492575044,9.823960087603943e-16
2,0,0.01,0.0002,2000000.0,500.0,3,1.285699909925461,10000000000.0,7.5e-08,7.5e-08,3e-09,1.1e-09,0.47833128386563095,7.424783576989773e-15
2,1,0.01,0.0005917510032653809,2000000.0,50000.0,3,0.20529994666576384,2411496033668.518,7.5e-08,7.5e-08,3e-09,1.1e-09,0.23177344831826296,2.6850833891468168e-11
2,0,0.01,0.0002,1911942.309141159,24827.71234214306,3,0.1,5000000000000.0,3.9687827646732325e-08,3.9687827646732325e-08,3e-09,1.1e-09,0.6618516844499014,5.963521625476642e-11
2,0,0.01,0.0003949259757995606,2000000.0,6492.826577275991,3,0.1,2843987866640.091,7.5e-08,7.5e-08,3e-09,1.1e-09,0.6950813722841723,3.647161789504389e-11
2,0,0.01,0.0004303574085235596,2000000.0,500.0,3,0.8604993253946304,10000000000.0,6.375491663813591e-08,6.375491663813591e-08,3e-09,1.1e-09,0.4953168550697554,5.855712932751342e-15
2,0,0.01,0.0002,1194621.765613556,3668.7521412968636,3,1.0563081860542298,10000000000.0,7.5e-08,7.5e-08,3e-09,1.1e-09,0.39165828475817177,1.947332991323525e-14
2,0,0.01,0.0002,2000000.0,23675.436690449715,3,0.1,2890431715250.015,7.381531560420989e-08,7.381531560420989e-08,3e-09,1.1e-09,0.7431037824226137,3.72962741527344e-11
2,0,0.01,0.0002,846096.5126752853,500.0,3,1.8558725237846374,10000000000.0,7.5e-08,7.5e-08,3e-09,1.1e-09,0.3613169412429821,1.2066050804098057e-15
2,0,0.01,0.0002,2000000.0,7538.901135325432,3,0.40650109350681307,5000000000000.0,4.687152099609375e-08,4.687152099609375e-08,3e-09,1.1e-09,0.6388247769364442,7.033998251498863e-11
2,0,0.01,0.000314863395690918,1089167.7975654602,610.4286909103394,3,2.0,5000000000000.0,7.5e-08,7.5e-08,3e-09,1.1e-09,0.603739002933524,1.125021573834123e-10
2,0,0.01,0.0002,1938886.7139816284,34101.94769501686,3,0.1,5000000000000.0,7.5e-08,7.5e-08,3e-09,1.1e-09,0.5504185416523244,1.1293450014118744e-10
2,0,0.01,0.000876300573348999,2000000.0,500.0,3,1.072341614961624,2727924346327.7817,7.5e-08,7.5e-08,3e-09,1.1e-09,0.49032393537103847,3.3493408485053834e-11
2,0,0.01,0.0008939201831817627,2000000.0,50000.0,3,0.1,1413417274951.9348,3.627419340610504e-08,3.627419340610504e-08,3e-09,1.1e-09,0.4731937179464375,4.604545180363594e-12
2,0,0.01,0.0002,1030622.1604347229,500.0,3,0.1,298226918317.37756,7.5e-08,7.5e-08,3e-09,1.1e-09,0.6576708625182913,4.017583624167805e-13
2,0,0.01,0.0002,1076415.8844947815,41480.06123304367,3,0.1,899231490939.8556,2.8800539061427117e-08,2.8800539061427117e-08,3e-09,1.1e-09,0.47245821560788753,1.4604189014306904e-12
2,0,0.01,0.0002,2000000.0,50000.0,3,0.1,5000000000000.0,7.5e-08,7.5e-08,3e-09,1.1e-09,0.5089745654225843,1.1321960697550926e-10
2,0,0.01,0.0002,1261933.7856769562,50000.0,3,0.1,10000000000.0,7.5e-08,7.5e-08,3e-09,1.1e-09,0.9630210109562526,2.8127439815386367e-13
2,0,0.01,0.0002,2000000.0,500.0,3,0.6071764260530471,2270426472127.4375,7.5e-08,7.5e-08,3e-09,1.1e-09,0.2696636846234369,2.3203531465416232e-11
2,0,0.01,0.0002,1580335.521697998,500.0,3,0.1,2348977435827.2554,5.154105216264725e-09,5.154105216264725e-09,3e-09,1.1e-09,0.6066117746320979,1.7052743637904332e-12
2,0,0.011928508281707764,0.0002,2000000.0,500.0,3,1.5838438630104066,10000000000.0,3.30221017897129e-08,3.30221017897129e-08,3e-09,1.1e-09,0.43283140127036174,3.888546020498869e-15
2,0,0.01,0.0009003459453582763,1321926.587820053,500.0,3,0.1,3602281727194.786,7.5e-08,7.5e-08,3e-09,1.1e-09,0.5925941653369409,5.839480055856716e-11
