step,fitness,genome
0,"[1000000, 1000000]","[0.01, 0.0002, 1362877.7499992382, 32588.40508942828, 0.5852895013111945, 3527906606799.221, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1769585.0811211523, 37359.66325454677, 0.1, 3105460844471.5117, 5e-10]"
0,"[0.09168802311265578, 1.8604479827544207e-11]","[0.01, 0.0002, 714013.7265970203, 33987.8469195628, 1.9895035753824226, 2032689443578.543, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 1167122.532806661, 25770.13071162511, 2.0, 2961760081034.8853, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 621618.273502001, 9337.044041085068, 1.564955829684552, 517540562285.5686, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1727333.486091062, 34720.2436056195, 1.4940459630620349, 1741098014940.6519, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1362878.179458018, 32588.324188057606, 0.7397056376918885, 3527906606798.885, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 1091384.3077998653, 15592.008471645315, 1.8909885796959827, 3713999797837.082, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 369211.41127261583, 40633.49493651855, 1.7731488442316885, 2608432493811.5034, 5e-10]"
0,"[0.07087928680579327, 3.952077494082107e-11]","[0.01, 0.0002, 1167123.2638981275, 25769.74997420436, 1.4262137506611616, 2961760081034.5747, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1769584.907559439, 37359.45845907648, 0.22951440788157315, 3105460844470.5483, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1769585.9589084114, 37360.610410494024, 0.4449072465762507, 3105460844471.1455, 7.5e-08]"
0,"[0.09081017263516891, 1.456382084617791e-11]","[0.01, 0.001, 1910882.5412421338, 10158.802512293121, 1.3893401974671395, 1796817986347.5037, 7.5e-08]"
0,"[0.11146687817347935, 1.969276085291016e-11]","[0.01, 0.0002, 1843906.4536302744, 36920.49078089695, 1.0819789137192626, 2082038825462.0864, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 446634.8079660275, 33351.996733397784, 0.9469708183583463, 2895484102988.6343, 5e-10]"
0,"[0.07708539780794027, 1.9619412766364726e-11]","[0.01, 0.001, 1843906.6555312828, 36920.39661832731, 0.884815865234511, 2082038825461.9082, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 707865.8027241166, 44027.58748272898, 0.5608273772866585, 2877287319487.834, 7.5e-08]"
