step,fitness,genome
0,"[1000000, 1000000]","[0.01, 0.001, 1393971.064649233, 20244.63195560715, 1.7472345450840965, 2030749276473.8325, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1048360.666867474, 8992.871679738, 1.2301101649617467, 36691307999.428116, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1140998.1981239573, 38095.07256797064, 0.1, 1090322698075.2025, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1525495.079512092, 18385.11944740533, 1.584597657996383, 4455638341368.608, 5e-10]"
0,"[0.07213806560343328, 8.091083765276401e-13]","[0.01, 0.0002, 1298734.8480223687, 27808.316974514222, 1.7566537587786968, 409364341731.00464, 7.5e-08]"
0,"[0.1115898984452895, 4.6412257630711053e-11]","[0.01, 0.0002, 1381753.0406382838, 41071.85373094708, 1.882929108185206, 3207643259460.0454, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1806361.8941310633, 8663.587141159003, 0.6896363433470871, 2403211869812.901, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1033512.1137600791, 44367.94784856104, 0.1184893348997661, 1917714904589.95, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 458999.31719311123, 23374.63093920343, 1.7395413626371439, 3800848447027.633, 5e-10]"
0,"[0.11863604122681232, 2.803667903915341e-11]","[0.01, 0.0002, 1101044.4880666935, 32028.604606301116, 0.6871404097530953, 2493972494324.3364, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1525494.4705223807, 18385.970310309374, 1.4392953663627202, 4455638341368.093, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 569706.2240907893, 16514.229693266316, 0.9587880885831361, 3750352021888.647, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 512973.5127392774, 30285.789775171997, 0.1, 1340601530041.7642, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1806361.8768420347, 8662.789555677238, 1.288180865327656, 2403211869813.1587, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1752849.193348602, 26826.6422674736, 0.3996831814743126, 4693061054006.33, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 1976674.726630494, 27787.832802562487, 2.0, 1297032462872.1116, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 569706.8265450974, 16512.995682086563, 0.7478651346595386, 3750352021888.7056, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 1285553.9617206953, 1100.306938300166, 2.0, 4512196007119.319, 5e-10]"
0,"[1000000, 1000000]","[0.037487352315352204, 0.001, 656077.1829956959, 35224.44691100796, 1.444540536561497, 2370380930613.397, 7.5e-08]"
0,"[1000000, 1000000]","[0.06650130460070537, 0.0002, 1017608.4907539228, 18676.025107451223, 1.2509822199689322, 3678930796097.449, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1033511.4547801933, 44367.99594923078, 0.9909607730658041, 1917714904589.239, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 614075.4474639854, 6487.769495603662, 1.2775847646340495, 937729910847.0363, 5e-10]"
0,"[0.08652847886260984, 1.8019437530991667e-11]","[0.1, 0.0002, 580223.7209257776, 37780.60525587312, 1.248919476897696, 1988251115066.9036, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 1033511.8527988979, 44367.90110175313, 1.2816509277113612, 1917714904589.4326, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1829175.274505503, 3417.821266090736, 1.201268049511643, 3288988141070.2896, 5e-10]"
0,"[0.07144904052261264, 2.7603871316939782e-11]","[0.01, 0.001, 1717020.8214462898, 20861.70783925468, 1.179575064385671, 2474611065632.221, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 844984.4932643893, 49913.97994490413, 0.6409937967690884, 683673782332.1182, 5e-10]"
0,"[1000000, 1000000]","[0.06366254476751501, 0.001, 966163.8322611216, 13864.985976289581, 0.9968101681324726, 3571820675193.0244, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1498783.1030226469, 28271.30768411372, 2.0, 133965545710.1102, 5e-10]"
0,"[0.07435939463965142, 7.735958346003283e-12]","[0.01, 0.0002, 1976673.7601703887, 27787.988367229973, 1.4335754793656899, 1297032462872.446, 7.5e-08]"
0,"[0.08728176140534578, 9.161989231142031e-11]","[0.01, 0.001, 1285554.9750986698, 1100.5382413871096, 1.6743530939660076, 4512196007119.967, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1846452.8579344642, 23748.562175847655, 1.8109467279450508, 1299477685764.673, 7.5e-08]"
0,"[0.08402256423428384, 1.972628569379964e-11]","[0.01, 0.0002, 987229.0943100093, 48595.13119595058, 0.46255051301383265, 2091353052960.5754, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1669077.8321551804, 33979.26491460819, 0.9449042345370207, 1877569864249.879, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1498782.8097087697, 28271.822245905838, 1.3834280099429546, 133965545708.46138, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1381754.523070368, 41072.60418696671, 0.9088797036368519, 3207643259461.5005, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1033511.2119434999, 44366.8815960735, 0.1, 1917714904590.1694, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1033511.6865707122, 44367.652057836975, 0.526057840999139, 1917714904589.2358, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 1032294.0832919811, 12350.53189173531, 0.7903435675340794, 3100245518617.2324, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1019781.755822957, 10437.87818138918, 0.41776717587557277, 4130072642509.134, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1101044.2358555219, 32028.652008934845, 0.35765361545603275, 2493972494324.262, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 966164.4950662074, 13865.925401065188, 0.9141889909940749, 3571820675191.7344, 7.5e-08]"
