step,fitness,genome
0,"[1000000, 1000000]","[0.04722578156028119, 0.0002, 1569945.493686562, 38770.8843862659, 1.3115839687769844, 1162689757335.1304, 7.5e-08]"
0,"[0.08276545732727217, 4.732467631159837e-11]","[0.01, 0.0002, 1964323.4837505103, 35938.14609458998, 1.2569322851119222, 3235688070187.174, 7.5e-08]"
0,"[0.08228498501676318, 4.7794078615950866e-11]","[0.041068595177996124, 0.0002, 672134.2258425383, 38762.21536888931, 2.0, 3253181609234.9404, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1452923.955082212, 29627.150380417825, 0.8348314034094395, 1026453190014.0995, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1764195.4133681555, 46321.61318434931, 1.4241399053938621, 619050219002.0391, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1452923.2994314956, 29626.659265082246, 0.28772014636173926, 1026453190014.6749, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 605571.4483621465, 23818.645307000275, 2.0, 4431573304223.348, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1297707.5639693495, 20658.99099269847, 1.8212200272916372, 905076708182.9321, 5e-10]"
0,"[1000000, 1000000]","[0.039766490968574195, 0.0002, 1908960.6174297454, 15584.074406866634, 1.0460019511475938, 2765396737643.9253, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 1764194.6566635983, 46320.780085997394, 1.2130214877445702, 619050219002.1198, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1964323.2179172954, 35938.57590178836, 1.6504854816810801, 3235688070186.5737, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 394036.59569524095, 46159.25938724249, 2.0, 2005233415289.0674, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 472746.3818452921, 1899.8014205815196, 2.0, 181721964778.7553, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1297708.2368911975, 20658.193360620546, 1.3236928551478933, 905076708182.4813, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 1109653.7354481497, 36784.06411804056, 0.5909627817060169, 682771024062.6333, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 666932.7477115252, 40959.774332113666, 0.584877361899728, 2552007840712.198, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 666933.6594827157, 40959.40485032763, 1.1350236329358228, 2552007840710.379, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 472745.25888779014, 1899.6035669107382, 1.586102563719008, 181721964778.5101, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 1537160.0923147418, 42707.11304848114, 0.4666461908035343, 4453129660657.228, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1007928.7337962928, 24604.81373817103, 0.1, 1397809122572.5159, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1862517.1496090784, 46696.22642466895, 0.1, 74539334729.61711, 7.5e-08]"
0,"[0.08164711514438913, 1.1248145370228169e-10]","[0.01, 0.001, 1398609.3366091459, 27069.272709173893, 0.1, 4999231447403.623, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 1036417.4751760594, 36454.51490475102, 1.822829847425946, 3184818402448.001, 7.5e-08]"
0,"[0.06861009884523193, 3.7291673720372956e-12]","[0.01, 0.0002, 1297708.3900443995, 20659.45243700763, 2.0, 905076708182.2009, 7.5e-08]"
