step,fitness,genome
0,"[0.08577317718859437, 6.592396443669269e-11]","[0.01, 0.0002, 1131572.8821550228, 10537.203244364535, 1.4287882459590389, 3827016693208.761, 7.5e-08]"
0,"[0.07251384969882131, 6.415515272951977e-11]","[0.01, 0.001, 1383065.4322588674, 9801.51814471348, 1.2219967057843437, 3775628056567.751, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 380387.7443523525, 38631.87939399975, 1.7490320560040664, 1859216723155.6333, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1283186.9730537704, 25082.313233941335, 1.1073214466497006, 306086705316.78906, 5e-10]"
0,"[1000000, 1000000]","[0.05292373632240269, 0.001, 1383065.008262403, 9803.127378224535, 1.5627220561147208, 3775628056567.0635, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 734384.7925162698, 27391.859140697034, 2.0, 2484864106646.547, 5e-10]"
0,"[1000000, 1000000]","[0.06618589795798574, 0.0002, 1153929.8213661981, 38299.44963196006, 1.039207936721119, 2038813447409.5918, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 769943.0465961751, 6514.764267295822, 1.7462996362622314, 1622048623329.5864, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 771891.9733394999, 1281.7321783534046, 1.635805210052013, 1887252869324.951, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 645858.0048176058, 48771.798238577816, 0.9818076564373124, 3802181684101.577, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1531569.7980816772, 2094.8720244295014, 0.6663531741806307, 1751562753590.348, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 851006.323760279, 21003.319036625024, 0.7669714867431294, 2897226238882.514, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1885272.6683012908, 13546.129352604214, 0.7971630368165079, 1449507050042.1128, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1931248.272189097, 27823.609133264985, 2.0, 2713519050173.739, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 573613.4766088245, 46639.56350235503, 2.0, 4184418370380.7363, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 476468.5673492972, 15613.326810796403, 0.6454846683160197, 4232617200756.3706, 7.5e-08]"
0,"[0.07554573196714982, 7.101339904030945e-11]","[0.01, 0.0002, 1119459.736510129, 37574.5629365316, 0.37311882924212486, 3970810179385.6323, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 1531568.7127137557, 2095.132031347272, 0.8566905653855602, 1751562753590.5537, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 915771.5636297801, 571.7522653719507, 0.9273526700017107, 2211536468838.8716, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 930197.4296015255, 2053.0659744338955, 1.2502180690072457, 4188571641637.662, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1153929.9477329701, 38299.551005117784, 0.9934008587738308, 2038813447409.4026, 7.5e-08]"
0,"[0.09822943000574252, 7.900910887585765e-11]","[0.1, 0.0002, 573613.2175225838, 46639.828967465255, 2.0, 4184418370380.204, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1131572.8595228863, 10536.905500329778, 1.6600424270306973, 3827016693208.425, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1952211.1897470178, 6876.269874872478, 2.0, 3734318198566.6357, 7.5e-08]"
0,"[0.06055208192590662, 7.895042642980244e-11]","[0.01, 0.0002, 930196.976543112, 2053.251801437268, 1.419371391624074, 4188571641636.7715, 7.5e-08]"
0,"[1000000, 1000000]","[0.09669149260425004, 0.0002, 1244915.2096805007, 13895.41296159944, 1.957161639846234, 3095964426007.048, 7.5e-08]"
0,"[0.07209274520988275, 1.533180492459263e-11]","[0.01, 0.0002, 642387.1800965503, 35595.67938033512, 1.6304031527988418, 1845467854839.8193, 7.5e-08]"
0,"[0.08266966430156321, 5.727422241749507e-14]","[0.01, 0.0002, 1885271.9677351213, 13546.912389129357, 0.6900448117588225, 1449507050041.9807, 5e-10]"
0,"[0.314706298852647, 3.3501838821154264e-13]","[0.01, 0.0002, 871562.6887222468, 23994.887941011402, 0.1, 3520227371093.3467, 5e-10]"
0,"[0.11115380680713655, 1.7857381756202633e-11]","[0.01, 0.0002, 1767228.0919586504, 31610.094997755787, 0.9478648045316476, 1984444608706.636, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 851006.410310125, 21003.86584796406, 1.1161147700376213, 2897226238882.0874, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1899875.316825844, 48765.60519890356, 0.4669939543111453, 4528879083810.44, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 782693.2185087687, 19836.01473512054, 1.0586123378870942, 4589537205520.849, 7.5e-08]"
0,"[1000000, 1000000]","[0.06856292543328828, 0.001, 915771.8548721558, 571.8782215421948, 1.6702235349829422, 2211536468839.7026, 5e-10]"
0,"[0.06221988868866901, 9.216142130875904e-11]","[0.01, 0.001, 1488011.527306979, 26077.387134594326, 1.3382313615588368, 4524738185638.831, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 734383.5292909574, 27392.497021508112, 2.0, 2484864106646.115, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 769943.3889903482, 6514.198239382805, 1.326554931227561, 1622048623328.0205, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1131573.0418797568, 10536.984449810368, 2.0, 3827016693208.974, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1244914.6422215686, 13895.341685635934, 1.8032354324668984, 3095964426006.414, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 915770.3393068741, 572.1828100575513, 1.88308903723374, 2211536468838.1123, 5e-10]"
0,"[0.10329421614567762, 9.21604910792545e-11]","[0.01, 0.001, 1488010.4414816413, 26077.89520441365, 1.155662640131179, 4524738185640.849, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 915771.6844718918, 571.2254922555396, 0.39584360988957, 2211536468839.348, 5e-10]"
0,"[0.08398889811628185, 1.0065032951152297e-10]","[0.01286556327845255, 0.0002, 1856480.7754468834, 13612.72211411872, 1.6619348752453946, 4726540812718.704, 7.5e-08]"
0,"[0.0697266171537066, 6.318922286525745e-12]","[0.01, 0.001, 1625801.278376084, 16798.641324518296, 0.8322821722700049, 1182433587692.7854, 7.5e-08]"
0,"[0.098071229928479, 1.945202794282827e-11]","[0.01, 0.001, 1468248.6644719841, 43666.34211780499, 0.185259467040373, 2076674981356.3093, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 769943.0336460465, 6513.711053279523, 0.9394149253561916, 1622048623328.7327, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1905366.130152419, 36455.19575190674, 2.0, 1201850645945.51, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1131571.9862919622, 10537.615692507708, 2.0, 3827016693208.445, 5e-10]"
0,"[0.08576463629622584, 4.313374556055155e-11]","[0.01, 0.001, 1244914.981306096, 13894.87852277181, 2.0, 3095964426006.29, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1119459.6497502294, 37574.18833479437, 0.951225259034916, 3970810179385.3867, 5e-10]"
1,"[1000000, 1000000]","[0.1, 0.0002, 1531567.660794557, 2095.6302924877264, 0.7439132603727139, 1751562753589.803, 5e-10]"
1,"[1000000, 1000000]","[0.1, 0.001, 1531569.5162273224, 2094.7193866698303, 1.1118734476256975, 1751562753590.5076, 7.5e-08]"
1,"[0.09292616374773886, 1.7793876591534058e-11]","[0.01, 0.001, 1767228.326732874, 31610.02355809291, 0.30130993005426476, 1984444608706.6826, 7.5e-08]"
1,"[1000000, 1000000]","[0.1, 0.0002, 642387.6717381715, 35595.91682778093, 1.1658789145271071, 1845467854840.4688, 7.5e-08]"
1,"[1000000, 1000000]","[0.1, 0.0002, 769943.1073619922, 6513.951010460734, 0.37170900565248055, 1622048623329.043, 5e-10]"
1,"[1000000, 1000000]","[0.01, 0.001, 734383.8646033455, 27391.89138375168, 2.0, 2484864106646.8535, 5e-10]"
1,"[1000000, 1000000]","[0.01, 0.0002, 734385.606132387, 27391.769777646216, 2.0, 2484864106646.655, 5e-10]"
1,"[1000000, 1000000]","[0.1, 0.0002, 782692.9463589598, 19835.477598111414, 0.6295320497731283, 4589537205520.143, 7.5e-08]"
1,"[1000000, 1000000]","[0.1, 0.0002, 1856480.2396615022, 13613.098319491735, 1.3564376813296772, 4726540812719.182, 7.5e-08]"
1,"[1000000, 1000000]","[0.1, 0.0002, 1488012.5917463016, 26076.967751406308, 1.2809607915730337, 4524738185639.012, 5e-10]"
1,"[1000000, 1000000]","[0.01, 0.0002, 1952211.1757045118, 6875.653316681656, 1.7444237839419356, 3734318198566.4565, 5e-10]"
1,"[1000000, 1000000]","[0.1, 0.001, 1625801.0586858212, 16798.223648579187, 1.0863587952666278, 1182433587692.7295, 5e-10]"
1,"[1000000, 1000000]","[0.1, 0.0002, 871561.9236741184, 23995.333183411913, 1.1500708300121234, 3520227371093.9287, 5e-10]"
1,"[1000000, 1000000]","[0.1, 0.001, 930197.5394361434, 2053.8055763012812, 1.128220154187123, 4188571641636.562, 5e-10]"
1,"[0.08508406554462426, 6.72062968914977e-11]","[0.01, 0.0002, 921820.9730052776, 28777.133960052168, 1.7025560601145613, 3863815642138.3174, 7.5e-08]"
1,"[0.0833210901336546, 7.90000110759137e-11]","[0.1, 0.0002, 573613.2362463258, 46640.05013633779, 2.0, 4184418370379.771, 7.5e-08]"
1,"[1000000, 1000000]","[0.01, 0.0002, 782693.4561807215, 19835.765707039005, 0.5443247453885953, 4589537205520.656, 5e-10]"
1,"[1000000, 1000000]","[0.01, 0.0002, 642387.0029286975, 35596.28350976148, 1.1056612676218682, 1845467854840.116, 5e-10]"
1,"[1000000, 1000000]","[0.1, 0.001, 1244914.3625408127, 13894.554437189718, 1.442336618711013, 3095964426006.413, 5e-10]"
1,"[1000000, 1000000]","[0.01, 0.001, 1244915.7792141507, 13894.64293900326, 1.7081941914318923, 3095964426005.7803, 5e-10]"
1,"[1000000, 1000000]","[0.1, 0.0002, 771891.7063700279, 1281.5883347939052, 1.1954794697126216, 1887252869325.5525, 5e-10]"
1,"[1000000, 1000000]","[0.01, 0.0002, 1625801.2315110343, 16798.148830071383, 1.0760437086950487, 1182433587692.598, 5e-10]"
1,"[1000000, 1000000]","[0.1, 0.001, 1119460.204762622, 37573.41120493816, 0.6090554836183162, 3970810179385.7515, 5e-10]"
1,"[1000000, 1000000]","[0.01, 0.001, 642387.2005691758, 35595.81795771279, 2.0, 1845467854839.154, 5e-10]"
1,"[1000000, 1000000]","[0.01, 0.0002, 1531570.2364926485, 2094.4697010961227, 0.9490933117713818, 1751562753590.5488, 5e-10]"
1,"[1000000, 1000000]","[0.1, 0.0002, 1153929.2335456687, 38299.56826131428, 0.491551336870342, 2038813447409.564, 5e-10]"
1,"[1000000, 1000000]","[0.1, 0.0002, 921821.267459999, 28776.972571603503, 1.2467524991163197, 3863815642138.924, 5e-10]"
1,"[0.07723045089652215, 7.101415686744384e-11]","[0.01, 0.0002, 1119459.6087068324, 37573.90256826535, 0.6851515298486358, 3970810179386.3164, 7.5e-08]"
1,"[0.09592835456246787, 6.592493005004585e-11]","[0.01, 0.0002, 1131572.6871629774, 10536.679031944246, 1.887153279921673, 3827016693209.0693, 7.5e-08]"
1,"[1000000, 1000000]","[0.01, 0.0002, 921821.3658853695, 28776.99560900617, 1.3316452862623063, 3863815642138.84, 5e-10]"
1,"[1000000, 1000000]","[0.1, 0.001, 1153930.3168795907, 38300.465009167856, 0.1, 2038813447409.62, 5e-10]"
1,"[1000000, 1000000]","[0.1, 0.001, 1119458.979556847, 37575.11181149538, 0.33391369656559095, 3970810179385.632, 5e-10]"
1,"[1000000, 1000000]","[0.01, 0.0002, 734384.9479485725, 27391.499086488082, 2.0, 2484864106647.5693, 5e-10]"
1,"[1000000, 1000000]","[0.01, 0.001, 1767227.5623335233, 31611.12658788549, 1.0553606916916405, 1984444608707.0537, 5e-10]"
1,"[1000000, 1000000]","[0.1, 0.001, 1488011.3415031573, 26077.99375636479, 1.3974892499732563, 4524738185639.392, 5e-10]"
1,"[1000000, 1000000]","[0.1, 0.0002, 921820.8417195142, 28776.854448983344, 0.8818757590051212, 3863815642138.606, 7.5e-08]"
1,"[1000000, 1000000]","[0.01, 0.001, 1488011.2864210214, 26077.18039654972, 0.4077817654712239, 4524738185639.197, 5e-10]"
1,"[1000000, 1000000]","[0.01, 0.0002, 1488010.6218784917, 26078.126569491495, 0.30568793456816673, 4524738185639.085, 5e-10]"
1,"[0.11719751001040882, 3.323254254804231e-11]","[0.01, 0.001, 1931248.0978855991, 27823.62723569914, 2.0, 2713519050172.7715, 7.5e-08]"
1,"[1000000, 1000000]","[0.1, 0.0002, 642388.0673338888, 35595.376956475964, 2.0, 1845467854839.3228, 5e-10]"
1,"[0.06281650350126886, 6.318836335097479e-12]","[0.01, 0.001, 1625800.6319321948, 16799.19415321949, 0.9625734802901372, 1182433587692.0735, 7.5e-08]"
1,"[1000000, 1000000]","[0.01, 0.001, 769942.8099202862, 6515.248955401569, 1.9309205700815282, 1622048623328.724, 5e-10]"
1,"[1000000, 1000000]","[0.1, 0.0002, 915770.7019839662, 571.7371739956521, 0.8149334129406831, 2211536468839.5103, 7.5e-08]"
1,"[0.10171577955656533, 9.215973785607623e-11]","[0.01, 0.001, 1488011.188708951, 26077.041849134115, 0.4890660411073996, 4524738185638.268, 7.5e-08]"
1,"[1000000, 1000000]","[0.1, 0.001, 1153929.2065016138, 38299.90674003776, 0.7190457283723838, 2038813447408.8738, 7.5e-08]"
1,"[1000000, 1000000]","[0.1, 0.001, 871562.6722155986, 23994.312602785845, 0.3113182612931534, 3520227371093.9087, 7.5e-08]"
1,"[0.08521561232015357, 7.879417921428933e-11]","[0.01, 0.0002, 573614.5749516999, 46639.148010938894, 1.710286733771088, 4184418370381.2866, 7.5e-08]"
1,"[1000000, 1000000]","[0.01, 0.001, 769943.0508624811, 6516.1123530647255, 1.7814975095126608, 1622048623328.7483, 5e-10]"
1,"[1000000, 1000000]","[0.1, 0.0002, 1244915.8693127022, 13893.593938450136, 1.9365460139368353, 3095964426006.5044, 7.5e-08]"
1,"[1000000, 1000000]","[0.1, 0.001, 1952211.1563154205, 6875.915937133296, 1.8083021632393232, 3734318198566.405, 5e-10]"
2,"[1000000, 1000000]","[0.019343831796925642, 0.0002, 573614.9494107758, 46640.05700730872, 2.0, 4184418370380.8354, 5e-10]"
2,"[1000000, 1000000]","[0.1, 0.0002, 1131573.1574077986, 10537.688506329141, 1.1280842113878482, 3827016693208.785, 5e-10]"
2,"[1000000, 1000000]","[0.1, 0.001, 1767228.243318092, 31610.210114961268, 1.1334943410492992, 1984444608706.5134, 5e-10]"
2,"[1000000, 1000000]","[0.1, 0.001, 921820.9143406159, 28778.44153693937, 0.6332168087975989, 3863815642138.7354, 5e-10]"
2,"[1000000, 1000000]","[0.1, 0.0002, 1119459.6707915715, 37574.7890239991, 0.14734611451966664, 3970810179385.27, 7.5e-08]"
2,"[1000000, 1000000]","[0.1, 0.0002, 915771.6031246346, 571.3817524577008, 1.7450389166689586, 2211536468838.612, 7.5e-08]"
2,"[0.10308411770509295, 1.7864688135402208e-11]","[0.01, 0.0002, 1767228.7842917368, 31610.874793902367, 1.2516596321306361, 1984444608706.86, 7.5e-08]"
2,"[1000000, 1000000]","[0.1, 0.0002, 1488011.4921758147, 26077.08385954941, 1.2189281348800445, 4524738185639.1455, 5e-10]"
2,"[0.09276290692438242, 9.220711878477061e-11]","[0.01, 0.0002, 1488011.2300524502, 26078.25781662514, 1.162623120765877, 4524738185638.14, 7.5e-08]"
2,"[0.07458255692351687, 9.524505415695744e-12]","[0.01, 0.0002, 1885271.98522605, 13546.636727898916, 0.8986855640993409, 1449507050042.4812, 7.5e-08]"
2,"[1000000, 1000000]","[0.1, 0.0002, 1119460.6845494697, 37573.82604084273, 0.7929416780114802, 3970810179386.7686, 5e-10]"
2,"[1000000, 1000000]","[0.1, 0.001, 1131572.9049646817, 10537.665362881604, 2.0, 3827016693209.125, 5e-10]"
2,"[1000000, 1000000]","[0.01, 0.0002, 734384.1065349202, 27391.560272344366, 2.0, 2484864106646.2886, 5e-10]"
2,"[1000000, 1000000]","[0.01, 0.001, 642387.1700537743, 35595.30948624071, 1.4490491239199645, 1845467854840.1965, 5e-10]"
2,"[1000000, 1000000]","[0.07473745284589353, 0.0002, 1244914.5234176917, 13895.204905539642, 1.5046190314474737, 3095964426006.5713, 7.5e-08]"
2,"[1000000, 1000000]","[0.1, 0.0002, 930197.9040610064, 2054.0014915091288, 1.8386964149089207, 4188571641637.294, 7.5e-08]"
2,"[1000000, 1000000]","[0.1, 0.0002, 1931248.853450306, 27823.712006440546, 2.0, 2713519050172.819, 5e-10]"
2,"[0.11752199658137488, 6.27916979589055e-11]","[0.01, 0.0002, 1952211.4336155595, 6876.091784889615, 1.6347788748592238, 3734318198566.594, 7.5e-08]"
2,"[1000000, 1000000]","[0.1, 0.001, 1625800.535249461, 16799.449323096153, 0.8252151406332868, 1182433587692.9944, 5e-10]"
2,"[0.08315301042206734, 6.72071667217472e-11]","[0.01, 0.0002, 921822.0821944743, 28777.18749588929, 1.726025939077609, 3863815642137.6846, 7.5e-08]"
2,"[1000000, 1000000]","[0.1, 0.0002, 573613.7712753763, 46639.97517105294, 1.4417240589583669, 4184418370380.061, 5e-10]"
2,"[0.09032872119108167, 9.221020243165013e-11]","[0.01, 0.0002, 1488010.0185891555, 26076.974683921257, 0.6550081941162864, 4524738185638.935, 7.5e-08]"
2,"[1000000, 1000000]","[0.1, 0.0002, 851006.226176871, 21004.01539025014, 0.7074642409379076, 2897226238882.2114, 7.5e-08]"
2,"[1000000, 1000000]","[0.1, 0.0002, 1625801.0112826307, 16799.031507037234, 0.10170084393175827, 1182433587693.0767, 5e-10]"
2,"[1000000, 1000000]","[0.1, 0.001, 642386.3663820013, 35596.286211006205, 1.5600586048964225, 1845467854839.5466, 7.5e-08]"
2,"[1000000, 1000000]","[0.07580499578980483, 0.0002, 1531568.379579589, 2095.766745584533, 1.1336749777480781, 1751562753590.689, 7.5e-08]"
2,"[1000000, 1000000]","[0.01, 0.0002, 930197.4290918026, 2053.8745884923806, 1.0968991243295227, 4188571641636.787, 5e-10]"
2,"[0.07086940301463793, 1.7854515901773864e-11]","[0.01, 0.0002, 1767228.47497448, 31609.459322993876, 0.1, 1984444608706.3748, 7.5e-08]"
2,"[1000000, 1000000]","[0.01, 0.001, 1468248.671405048, 43665.783377398046, 0.1, 2076674981355.8257, 5e-10]"
2,"[1000000, 1000000]","[0.01, 0.0002, 1856480.0940483229, 13612.387106022687, 1.2429527696230025, 4726540812718.68, 5e-10]"
2,"[1000000, 1000000]","[0.1, 0.001, 1931248.071520751, 27823.339562980687, 1.7736803989599705, 2713519050172.587, 7.5e-08]"
2,"[1000000, 1000000]","[0.1, 0.0002, 1244914.832659051, 13894.809394905571, 2.0, 3095964426005.8447, 7.5e-08]"
2,"[1000000, 1000000]","[0.01, 0.001, 1131573.4856846477, 10536.641800179828, 2.0, 3827016693208.897, 5e-10]"
2,"[1000000, 1000000]","[0.01, 0.001, 1119459.6851315557, 37573.167399874794, 0.744123952329877, 3970810179386.8125, 5e-10]"
2,"[1000000, 1000000]","[0.018826459865675424, 0.001, 573614.7105989273, 46639.35655193823, 1.2189292255973225, 4184418370381.4287, 5e-10]"
2,"[0.07520363732057288, 9.215851203385472e-11]","[0.01, 0.001, 1488012.628322974, 26077.446417331073, 1.0594775038378428, 4524738185638.571, 7.5e-08]"
