step,fitness,genome
0,"[1000000, 1000000]","[0.01, 0.0002, 1589407.0557716463, 2461.3175588326726, 1.854427968029282, 2648921013654.654, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 393957.7908682971, 48331.23058262339, 2.0, 1450226004254.7107, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1152795.2637458716, 33710.45480571471, 1.6042320791512512, 4786047972384.69, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1511017.578882534, 43774.369241729175, 0.7559464261020712, 3143784602450.561, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1875658.0046602646, 20878.365289310306, 1.836572977444882, 2072752341288.7148, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 747493.1992505924, 3879.4103075691396, 0.16485820685217228, 2120302409330.977, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1923095.1956957588, 15926.897667227398, 0.3963810637454973, 195330260261.5437, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 939853.2712141715, 37121.41305321367, 1.3028647325862162, 876276156875.0898, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1793846.651993183, 28748.175761261005, 2.0, 4309432678798.616, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 598109.8137984393, 23228.909720150405, 0.4066496450426178, 943459035108.8168, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1980615.818082348, 46540.42751783114, 0.703900340204504, 694071984999.6342, 5e-10]"
0,"[0.07551811322632426, 2.7564615356846962e-12]","[0.01, 0.0002, 464181.2587330774, 19437.292322679943, 0.3558503862414487, 782231569698.2468, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 393957.9722333632, 48330.01337127286, 2.0, 1450226004254.7852, 7.5e-08]"
0,"[1000000, 1000000]","[0.028026735883197235, 0.0002, 873774.7895714581, 20306.476888418187, 0.6990213316045141, 4012588890789.932, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 647651.2458640733, 6556.360258092939, 0.7312645017297972, 1156085335250.2712, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1873370.3666110798, 32206.00371940994, 1.2220656580203673, 4524949989806.601, 5e-10]"
0,"[0.07765880310363525, 4.545802568221846e-11]","[0.01, 0.0002, 1201512.3638670659, 41846.91397617788, 1.5716331873042315, 3175625817125.1167, 7.5e-08]"
0,"[0.10743770009483132, 8.519359217780756e-12]","[0.01, 0.0002, 786680.5130164444, 34580.29965114482, 0.1, 1374688042105.7083, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 1152794.860989396, 33709.90850226187, 1.3082937736409967, 4786047972385.22, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1742397.5495047665, 6325.361648545653, 0.8225705038689464, 3989602748594.3315, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 477939.6836829767, 30288.66511227554, 0.1, 3757792722681.9536, 5e-10]"
0,"[0.1388959757904856, 2.0232174978082605e-11]","[0.01, 0.0002, 747493.2988954594, 3879.4620331269275, 0.9280933420670582, 2120302409331.3447, 7.5e-08]"
0,"[0.06359314916041509, 8.36460544436507e-11]","[0.01, 0.001, 1793846.7353389112, 28746.984235138993, 2.0, 4309432678797.739, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1501308.6375282232, 48732.2834926995, 1.3772925755088612, 2384086488526.327, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 393918.70410508587, 37415.49249699617, 2.0, 4644524726510.525, 5e-10]"
0,"[0.08578412732604133, 3.2234339417992754e-11]","[0.01, 0.0002, 1060381.8544025435, 36277.45247289105, 0.7204159273325541, 2674345157492.98, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1641318.9254171003, 8273.536266266052, 1.0755599970214327, 2512897547577.194, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 760636.1785083746, 24503.009872942213, 1.410118444534274, 2094319015455.6836, 5e-10]"
0,"[0.07547117153148757, 9.492171928540683e-11]","[0.01, 0.0002, 1969298.122092669, 10930.603548822937, 0.536107714679422, 4591094913502.206, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 534559.2852870596, 2567.057751428605, 2.0, 158766208210.01373, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1201514.2147352658, 41845.98368541153, 1.4235369499814787, 3175625817124.932, 7.5e-08]"
0,"[0.10956832099277218, 4.207762394525978e-12]","[0.1, 0.0002, 598109.8784459181, 23229.563632696147, 0.1, 943459035109.6057, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 464181.7759147246, 19436.609785981822, 0.30011383227830435, 782231569699.3828, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 393957.5537353507, 48331.34971263375, 1.0160977891968868, 1450226004254.5527, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1726260.3010504118, 27538.08184754996, 0.9870509300116045, 2949099899173.355, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 1589408.2040245621, 2461.3838695814534, 1.2457583530459284, 2648921013654.7427, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 534559.3364810759, 2567.5723984332362, 1.5931489426356333, 158766208209.7306, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1589407.5243794774, 2461.354685028997, 0.9417984155791084, 2648921013654.149, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1882635.9828809618, 33307.973613732305, 0.5194959986725974, 1444667929243.4084, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 880415.7389402102, 36101.7345709227, 1.1432086694487062, 776688590085.3379, 7.5e-08]"
0,"[0.07801871770468147, 3.312477195073493e-11]","[0.01, 0.001, 1331845.6129318203, 20852.038813955827, 1.5688656815744175, 2712719336094.2812, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 598109.9910043302, 23229.083786069983, 0.7344617938507407, 943459035109.4755, 7.5e-08]"
0,"[0.07506530389327111, 9.491575369557914e-11]","[0.01, 0.0002, 1969298.1451914022, 10930.85830603685, 0.40054136785339106, 4591094913501.639, 7.5e-08]"
0,"[0.07316205763651108, 3.265125254007378e-11]","[0.01, 0.001, 1987293.449863627, 16074.314837379508, 1.1509618729258784, 2691059640905.981, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 464181.3074292762, 19436.794861198017, 0.5632446504220707, 782231569699.2585, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 343545.63746972516, 11750.668920693117, 0.1, 4513306451427.971, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 947006.6966602164, 4020.1839071340187, 0.8521945651750116, 4440165818432.443, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 760636.5113906303, 24502.08040520915, 1.5348054305860996, 2094319015455.9941, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 917508.9072097581, 36496.8229125104, 1.5371366319678934, 4050881898930.157, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 502575.3181869209, 34325.77367361191, 0.1, 4713882922037.814, 7.5e-08]"
1,"[1000000, 1000000]","[0.01, 0.0002, 1060381.8076466345, 36277.26851579697, 0.8007624173136897, 2674345157493.8955, 5e-10]"
1,"[1000000, 1000000]","[0.01, 0.001, 1589408.6517377559, 2460.9460503557734, 0.9393840521429971, 2648921013655.7954, 5e-10]"
1,"[0.1082509894912001, 3.327975238096026e-11]","[0.017421625436267248, 0.0002, 1331844.9004658735, 20851.925805356514, 1.8756346606269712, 2712719336094.3374, 7.5e-08]"
1,"[1000000, 1000000]","[0.1, 0.0002, 598110.1612437367, 23230.168603709226, 0.1, 943459035109.8695, 7.5e-08]"
1,"[1000000, 1000000]","[0.1, 0.0002, 477940.3280078386, 30289.010185745803, 0.7735284556694022, 3757792722682.2334, 5e-10]"
1,"[1000000, 1000000]","[0.1, 0.0002, 1987291.974232262, 16073.197521822172, 1.3549598240178358, 2691059640905.4844, 7.5e-08]"
1,"[1000000, 1000000]","[0.01, 0.0002, 873774.8848928859, 20306.636076902334, 1.2536535320979323, 4012588890789.4126, 5e-10]"
1,"[1000000, 1000000]","[0.1, 0.0002, 873776.9222328347, 20306.884135840064, 0.1, 4012588890790.2725, 5e-10]"
1,"[1000000, 1000000]","[0.057708359880951, 0.001, 534558.7961279118, 2567.6373977005337, 1.1081312549729596, 158766208209.16217, 7.5e-08]"
1,"[1000000, 1000000]","[0.01, 0.001, 464180.4534161572, 19437.125255485837, 0.1, 782231569698.1177, 5e-10]"
1,"[0.14120849808752317, 1.156372683535061e-13]","[0.1, 0.0002, 534558.8009780024, 2566.8679968905376, 1.8283890510153762, 158766208209.85934, 7.5e-08]"
1,"[1000000, 1000000]","[0.08364894014719829, 0.0002, 534558.7027562242, 2567.077240912612, 2.0, 158766208209.13843, 5e-10]"
1,"[1000000, 1000000]","[0.01, 0.0002, 464182.2186255556, 19437.124629584036, 0.4839575166963662, 782231569699.387, 5e-10]"
1,"[0.09141138326429503, 9.488712633849706e-11]","[0.01, 0.001, 1969297.941088802, 10930.774994847596, 0.27708663423582286, 4591094913501.873, 7.5e-08]"
1,"[1000000, 1000000]","[0.01, 0.0002, 1969298.2687464794, 10930.231889212626, 0.1668142629316517, 4591094913501.709, 5e-10]"
1,"[1000000, 1000000]","[0.1, 0.0002, 393956.98965037055, 48330.866564961354, 1.2925405805996597, 1450226004254.5032, 7.5e-08]"
1,"[0.08928307463464735, 1.1998032552587893e-13]","[0.01, 0.001, 534558.5853843546, 2567.729283690888, 2.0, 158766208210.48877, 7.5e-08]"
1,"[1000000, 1000000]","[0.01, 0.0002, 873774.958805105, 20306.834325727927, 1.1416259221910812, 4012588890790.1104, 5e-10]"
1,"[1000000, 1000000]","[0.1, 0.0002, 1201511.763553689, 41846.404942854126, 1.5014661126901976, 3175625817124.64, 5e-10]"
1,"[1000000, 1000000]","[0.1, 0.001, 534558.797776944, 2567.7155623612593, 1.9417240720444124, 158766208210.13647, 7.5e-08]"
1,"[1000000, 1000000]","[0.01, 0.001, 939853.7672048815, 37121.3563637565, 1.4024311148388888, 876276156874.6738, 5e-10]"
1,"[1000000, 1000000]","[0.1, 0.0002, 1793846.3578901123, 28747.20891925052, 1.6308751709491416, 4309432678796.933, 5e-10]"
1,"[1000000, 1000000]","[0.01, 0.0002, 1589407.5065347094, 2460.841071989746, 1.0807795398192857, 2648921013655.0024, 5e-10]"
1,"[1000000, 1000000]","[0.1, 0.0002, 1969298.1175198266, 10930.723145799058, 1.6128602546796724, 4591094913501.493, 5e-10]"
1,"[0.07724993360422845, 3.223188219797501e-11]","[0.01, 0.0002, 1060381.5199078834, 36277.46581871532, 1.6341300883229115, 2674345157493.0166, 7.5e-08]"
1,"[1000000, 1000000]","[0.1, 0.001, 598109.6124363604, 23229.848603374674, 0.5799417961566846, 943459035109.9672, 5e-10]"
1,"[1000000, 1000000]","[0.1, 0.0002, 1331847.0282888082, 20851.351081288176, 0.4576079145248453, 2712719336093.918, 5e-10]"
1,"[1000000, 1000000]","[0.01, 0.001, 873775.9385128755, 20306.872547556894, 0.6438798515664564, 4012588890790.1216, 7.5e-08]"
1,"[1000000, 1000000]","[0.1, 0.0002, 880415.9308125448, 36101.8685875348, 1.159209351912842, 776688590085.7051, 7.5e-08]"
1,"[0.1351754216667675, 3.1585182671753364e-11]","[0.01, 0.0002, 1589406.3001484545, 2461.7046483043873, 1.1342129074563978, 2648921013654.624, 7.5e-08]"
1,"[1000000, 1000000]","[0.1, 0.001, 1589408.2376884245, 2461.4614504041297, 0.5644850777552112, 2648921013654.54, 5e-10]"
1,"[1000000, 1000000]","[0.1, 0.0002, 598109.6530967628, 23229.865526098063, 0.1, 943459035109.1927, 5e-10]"
1,"[1000000, 1000000]","[0.01, 0.001, 786680.5639307983, 34580.15062846888, 0.8282438973283676, 1374688042106.7256, 5e-10]"
1,"[1000000, 1000000]","[0.01, 0.001, 598109.2194251957, 23229.32178138838, 0.1, 943459035110.0115, 7.5e-08]"
1,"[1000000, 1000000]","[0.1, 0.001, 747493.308729885, 3879.9884800898058, 0.7250070521217038, 2120302409330.6846, 7.5e-08]"
1,"[0.11029544840335724, 4.4611710117714587e-11]","[0.01, 0.0002, 1511017.676587935, 43774.58420948046, 0.23027297946485592, 3143784602451.5347, 7.5e-08]"
1,"[1000000, 1000000]","[0.01, 0.001, 880415.5154230543, 36101.434557671964, 0.7872251845837934, 776688590085.7924, 5e-10]"
1,"[1000000, 1000000]","[0.01, 0.0002, 1501309.3506679963, 48731.25976181139, 0.6450515250468868, 2384086488526.026, 5e-10]"
1,"[1000000, 1000000]","[0.08481711274048952, 0.0002, 1875657.6730251652, 20878.076112016275, 2.0, 2072752341288.5718, 7.5e-08]"
1,"[1000000, 1000000]","[0.1, 0.001, 786680.8794061852, 34580.87661736593, 0.1, 1374688042105.924, 7.5e-08]"
1,"[1000000, 1000000]","[0.1, 0.0002, 598110.572611643, 23230.20099778532, 0.6003103683492725, 943459035110.3248, 5e-10]"
1,"[0.06763353704022043, 3.268253513603187e-11]","[0.01, 0.0002, 1987292.9292064477, 16074.660438087683, 0.5539407948111644, 2691059640906.303, 7.5e-08]"
1,"[1000000, 1000000]","[0.01, 0.001, 464181.65575660305, 19438.216200337392, 0.1, 782231569698.0325, 5e-10]"
1,"[1000000, 1000000]","[0.01, 0.001, 647651.2120508995, 6555.747734896413, 1.5504912407712235, 1156085335248.9084, 7.5e-08]"
1,"[0.10068820413478526, 1.9749043215187834e-11]","[0.01, 0.0002, 760635.7585020203, 24502.910042938773, 1.838194693510145, 2094319015455.4495, 7.5e-08]"
1,"[0.08454383355555722, 3.157964656146789e-11]","[0.01, 0.001, 1589407.233899052, 2461.3147924338464, 1.97660865501976, 2648921013654.6255, 7.5e-08]"
1,"[1000000, 1000000]","[0.01, 0.001, 1152794.775305499, 33709.015101327255, 2.0, 4786047972385.868, 7.5e-08]"
1,"[1000000, 1000000]","[0.1, 0.001, 1882636.087314529, 33307.042002080816, 0.9126731703161074, 1444667929244.1426, 7.5e-08]"
1,"[1000000, 1000000]","[0.1, 0.0002, 1201514.1454671943, 41846.91440723471, 1.118071987030995, 3175625817125.0767, 5e-10]"
1,"[1000000, 1000000]","[0.1, 0.0002, 1152795.4454226922, 33711.08624230167, 1.7435206298499366, 4786047972385.102, 5e-10]"
2,"[1000000, 1000000]","[0.1, 0.001, 1060381.171697911, 36277.44995302351, 0.780123508414922, 2674345157492.892, 5e-10]"
