step,fitness,genome
0,"[0.10761473633837064, 9.657690556788557e-11]","[0.1, 0.001, 1226666.4304165924, 14861.158803718015, 1.635797380108667, 4632134843409.161, 7.5e-08]"
0,"[0.09056722720867229, 9.890346451069468e-12]","[0.01, 0.0002, 633483.0720075307, 32782.38333664423, 1.6470011969039566, 1482120559820.98, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1357537.6779225897, 44745.71252612526, 0.736932560605777, 3970087165501.02, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 633483.5021608477, 32783.192446167675, 2.0, 1482120559821.6416, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1198977.1490352366, 2230.096273386345, 1.2914148611124896, 3117335082382.6206, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1466354.1197933138, 39895.038969777655, 0.158946136297025, 408472852146.6512, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1276440.5856177753, 12246.293912880345, 2.0, 688594900979.3475, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1524762.6181735035, 38840.204992044884, 1.074200274591377, 172550182150.1639, 7.5e-08]"
0,"[1000000, 1000000]","[0.05176961227219058, 0.001, 1982259.5551390855, 32638.411905360867, 1.4812514153630865, 2613628245832.61, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1161643.8755895318, 23555.269149483065, 0.1, 4785784479956.713, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1140646.3636674257, 36578.642559828804, 1.6991203197761315, 2455623058689.649, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1330128.0057686854, 27143.051762394007, 2.0, 2964715551300.0386, 5e-10]"
0,"[0.09106363589025743, 1.721183303461703e-12]","[0.01, 0.0002, 1262635.8008716626, 48885.712213466984, 1.3096044880443736, 599628623037.2072, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1140647.2664924422, 36578.81656407661, 1.6793436410179285, 2455623058689.5522, 5e-10]"
0,"[0.08873608631000279, 5.404873828288026e-11]","[0.01, 0.0002, 906505.5928058239, 35747.64988847351, 1.7566827057439518, 3464738729965.9478, 7.5e-08]"
0,"[0.07793931466197265, 4.4620555975267986e-11]","[0.01, 0.001, 1678323.9097566954, 46081.51306039351, 1.0064890340138923, 3145655992600.894, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 800520.3551205845, 38183.16970353539, 1.2946640608039703, 3400174446107.7437, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1275339.8243108112, 9019.830980742176, 1.6691922256534815, 2039640256830.1067, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1659471.2434253835, 29495.841253671737, 1.9730959462313478, 3423382908635.41, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 824714.4601655175, 37299.22430672949, 0.6681180601083305, 1672056850863.7068, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 824713.322902798, 37297.590479412655, 0.1, 1672056850862.8586, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 800520.8389173603, 38183.03082217228, 0.8734065252577775, 3400174446108.2573, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 906506.6676911818, 35748.96824579579, 1.359207003645753, 3464738729965.582, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 335934.55020742025, 49508.90070319807, 0.5557285829549866, 565520352856.7404, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1645760.1983712295, 29962.940695587662, 1.1437051023927676, 923831774263.7207, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 335934.692200235, 49508.53654656512, 0.3703289992309259, 565520352856.535, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 828871.9538768192, 48243.9094766458, 0.22138418377871008, 3221448251995.4233, 5e-10]"
0,"[0.08571157734047112, 1.2601114094800553e-11]","[0.01, 0.0002, 824713.8290398073, 37298.2347739089, 0.4025094548883217, 1672056850863.418, 7.5e-08]"
0,"[0.1980611397267399, 1.1443191237237924e-14]","[0.01, 0.001, 1262634.9612296752, 48885.515851288554, 1.3153177012497352, 599628623037.6499, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 997257.3088018359, 33311.119595806056, 0.9513795822925362, 4103505606235.8555, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1198977.0013061455, 2231.1061792468495, 0.9947747252593828, 3117335082382.3564, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 399784.2928568662, 24907.817847665174, 0.16743656869125767, 222630628074.8379, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1982260.8529539611, 32638.10685176618, 0.7769490119746515, 2613628245831.5273, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 824714.1929163218, 37298.389076711814, 0.9766911299384756, 1672056850863.2004, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 680572.2892760054, 14113.726128138218, 0.6282499672950004, 4953120758929.135, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1051494.0747876405, 12905.646382343026, 0.8906508377320683, 1972622954509.9773, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1226666.9305974306, 14861.007528193544, 0.9894906348053486, 4632134843409.316, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1276440.627471879, 12246.22308165504, 2.0, 688594900979.7542, 5e-10]"
0,"[4.787873413539063, 1.6067635570139737e-11]","[0.01, 0.001, 787668.6083137459, 1063.2089460269704, 0.1, 1887713395717.3342, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 633483.0118070826, 32781.03065501465, 1.1200601986868894, 1482120559822.3828, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1645759.1492531092, 29963.742783087226, 0.12376915565836266, 923831774262.4006, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 787667.7963104162, 1064.5766443501564, 0.3267017292053853, 1887713395716.542, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 824714.2304503759, 37297.83860771189, 0.9472138052844413, 1672056850862.9272, 5e-10]"
0,"[0.10111656784020888, 1.4052075055642766e-11]","[0.011331218733860268, 0.001, 1397141.9471206062, 15073.581691700994, 0.6822394714268633, 1766306003581.0366, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 703385.1029000025, 20127.98384245658, 1.1410020246214436, 4624999528995.141, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 824713.8720370559, 37297.66129093573, 0.8443806828892103, 1672056850863.6433, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 828871.6028910892, 48245.19286358379, 0.1, 3221448251995.151, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 513694.4553476078, 34035.0188328072, 2.0, 4828010193278.24, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1051494.8592147152, 12905.51264532631, 0.1, 1972622954510.3867, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 787667.9398776822, 1063.7595057255805, 0.30540220802737045, 1887713395717.1338, 7.5e-08]"
1,"[0.06448523455548201, 2.7199632868929457e-11]","[0.01, 0.0002, 1140646.3678813975, 36578.07051793076, 1.3834936839702447, 2455623058689.647, 7.5e-08]"
1,"[1000000, 1000000]","[0.01, 0.0002, 828872.5142543647, 48244.49995273114, 0.8032343842837045, 3221448251995.854, 5e-10]"
1,"[1000000, 1000000]","[0.1, 0.001, 906506.0335984787, 35747.99627987925, 2.0, 3464738729966.3174, 7.5e-08]"
1,"[1000000, 1000000]","[0.1, 0.0002, 1276440.6157837464, 12246.0764357747, 2.0, 688594900979.6146, 5e-10]"
1,"[1000000, 1000000]","[0.1, 0.0002, 1262634.7979162796, 48886.266040227594, 0.26724080605761746, 599628623037.0237, 5e-10]"
1,"[1000000, 1000000]","[0.1, 0.0002, 824714.5855829058, 37297.89045150121, 1.6673520348041362, 1672056850863.2449, 7.5e-08]"
1,"[1000000, 1000000]","[0.01, 0.001, 1051494.3960291562, 12904.881796512076, 1.063282278652228, 1972622954509.2275, 5e-10]"
1,"[1000000, 1000000]","[0.1, 0.001, 633483.5544777751, 32781.81408344362, 1.6292394366109737, 1482120559820.9502, 5e-10]"
1,"[1000000, 1000000]","[0.1, 0.001, 1466353.5555980622, 39894.41784757905, 0.32328100663275966, 408472852147.8129, 7.5e-08]"
1,"[1000000, 1000000]","[0.06811127573447481, 0.0002, 680571.9809632619, 14112.680064885712, 0.16222331763718612, 4953120758929.029, 7.5e-08]"
1,"[1000000, 1000000]","[0.1, 0.001, 1645759.3758035963, 29962.29526792389, 0.8235351706048879, 923831774264.0353, 7.5e-08]"
1,"[1000000, 1000000]","[0.01, 0.001, 824713.7253757865, 37297.75885625441, 0.10001388766428415, 1672056850863.0808, 7.5e-08]"
1,"[1000000, 1000000]","[0.01, 0.0002, 1262634.5755196877, 48885.36589287433, 0.48468922757392663, 599628623038.0612, 5e-10]"
1,"[1000000, 1000000]","[0.01, 0.0002, 1140648.1289256932, 36580.07418866497, 0.8219754919523459, 2455623058689.2476, 5e-10]"
1,"[1000000, 1000000]","[0.1, 0.001, 800520.4484230324, 38182.64487019701, 0.8335159653482686, 3400174446107.8794, 7.5e-08]"
1,"[0.07316014670851814, 1.7525973041408737e-11]","[0.01, 0.0002, 1051494.0446132924, 12905.314571681885, 0.5999934030912317, 1972622954509.7034, 7.5e-08]"
1,"[1000000, 1000000]","[0.1, 0.001, 1678324.4777067357, 46080.741153948155, 1.6492110585221265, 3145655992600.994, 7.5e-08]"
1,"[0.09873054557955038, 5.405130211882936e-11]","[0.01, 0.0002, 906504.5843218133, 35746.588363021714, 1.5902118560792091, 3464738729966.576, 7.5e-08]"
1,"[1000000, 1000000]","[0.01, 0.001, 824714.3991606523, 37298.631411173716, 0.704379684197752, 1672056850863.1228, 5e-10]"
1,"[1000000, 1000000]","[0.1, 0.0002, 787669.299875074, 1062.8049842424625, 0.1, 1887713395716.096, 7.5e-08]"
1,"[0.11938450958452584, 8.460629898974083e-14]","[0.01, 0.001, 1397142.251434851, 15074.476387582834, 0.3623243876803325, 1766306003580.9702, 5e-10]"
1,"[1000000, 1000000]","[0.1, 0.0002, 824713.0976110039, 37299.09604165066, 0.4134658038482449, 1672056850863.9905, 5e-10]"
1,"[0.09740670830679314, 4.373384943183456e-11]","[0.01, 0.0002, 1198977.1086436342, 2230.9073331217787, 1.6542680242305468, 3117335082382.2974, 7.5e-08]"
1,"[0.0713918083676648, 1.6248755002254682e-12]","[0.01, 0.001, 1262635.8678486892, 48885.85159163002, 0.705654911831189, 599628623037.9242, 7.5e-08]"
1,"[1000000, 1000000]","[0.04297143790531914, 0.0002, 824713.2487179762, 37297.76501450004, 0.3912612400407016, 1672056850863.8455, 7.5e-08]"
