step,fitness,genome
0,"[0.08670563570711567, 1.0828960482717284e-12]","[0.01, 0.0002, 1942643.6622590593, 32553.21357567071, 0.2986259367380226, 447672005542.87695, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 721910.3014027383, 29021.19921523265, 2.0, 4244818123234.352, 5e-10]"
0,"[1000000, 1000000]","[0.06191348745474204, 0.0002, 1942643.5795968687, 32553.314524382247, 0.676928021636817, 447672005544.25507, 5e-10]"
0,"[0.09972140682144418, 1.0031592564551001e-12]","[0.01, 0.001, 1942643.3170791876, 32553.610730126646, 0.527299791860908, 447672005542.79944, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1942642.844437643, 32553.052316464924, 0.1835038148735112, 447672005543.09576, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 386792.2672879194, 25156.585739443293, 0.467505483210058, 2770361297753.2515, 5e-10]"
0,"[0.05827852808155206, 1.6459456932040735e-11]","[0.01, 0.001, 1490762.9105125912, 37109.74182446156, 2.0, 1910118799322.3125, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 586506.9036028921, 23909.37404441473, 0.888570239800745, 3747472897444.0107, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1842340.8889423057, 36287.68292451761, 1.1775884067117615, 3231997811772.815, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 529597.7946122492, 8192.747441922036, 0.5539673813240218, 4031610449978.777, 7.5e-08]"
0,"[1000000, 1000000]","[0.04359761694502223, 0.001, 1315505.9763478695, 6089.072230807403, 0.1, 3511941993114.6, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1760599.1277405133, 42479.3197215364, 0.1, 2259203339547.6685, 7.5e-08]"
0,"[1.5609841500907768, 6.493849324443992e-14]","[0.01, 0.001, 1590668.5287406442, 42719.57491506927, 0.1, 1530364804792.6318, 5e-10]"
0,"[0.07475447703679211, 5.084250544445251e-11]","[0.01, 0.001, 1893245.415736094, 6688.329176060692, 0.5034094234069367, 3360624062332.7197, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1452811.6336410835, 47654.19277298479, 2.0, 2196072748015.814, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1496112.772184486, 16639.431318852545, 1.4183271967907032, 735363706556.429, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1153050.3527045033, 2570.4009532927353, 1.3413442073320403, 1596496163252.8113, 5e-10]"
0,"[0.08404764298954545, 4.636374045120101e-11]","[0.01, 0.0002, 1559390.0898653022, 21425.447267129, 1.2825830108301268, 3207224574185.0054, 7.5e-08]"
0,"[0.11455092180764416, 1.3431219726313398e-14]","[0.01, 0.001, 1266136.8535289057, 33906.525922032786, 0.6506218558765418, 687363018377.7859, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 1099967.6929101485, 14178.139976405924, 0.9520452069193261, 3165624674230.7944, 5e-10]"
0,"[0.13279006504717467, 1.0761090517969178e-12]","[0.01, 0.0002, 1942644.2785068455, 32553.720483412035, 0.49454320027347554, 447672005543.4215, 7.5e-08]"
0,"[0.07675961410024074, 2.923093568932278e-11]","[0.01, 0.001, 1922345.2364419538, 38545.881494585745, 0.9041280443000868, 2542358406522.7256, 7.5e-08]"
0,"[1000000, 1000000]","[0.022400060348267185, 0.0002, 1453541.3867581226, 12340.094377614038, 0.3729815983449255, 3901526711402.2217, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1452812.1485397236, 47654.68567753905, 2.0, 2196072748015.4568, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1153048.579839959, 2570.7056123083817, 1.7691354863171036, 1596496163253.5706, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1041120.8682179935, 3041.1419148279883, 1.124251358551809, 3037000868514.0303, 5e-10]"
0,"[1000000, 1000000]","[0.059649979107049056, 0.001, 1153049.736876781, 2569.446860541132, 1.6785437736474815, 1596496163252.9526, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1477562.0304887868, 20570.964958275257, 1.806076062676434, 188210374461.33276, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 459214.0709416397, 30164.484499856648, 1.2375927821128214, 315384341313.71326, 5e-10]"
0,"[0.09286439907842896, 1.3644974221956735e-11]","[0.01, 0.001, 1724288.814305077, 28238.26363177187, 0.8266704067109547, 1737782851108.792, 7.5e-08]"
0,"[0.10683504823377843, 1.393523572550473e-11]","[0.01, 0.0002, 410571.781575497, 25403.59882520806, 1.0524231156651536, 1737978331145.7317, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 655100.4871716737, 25537.819146124464, 0.37880159047039574, 3989133169229.0137, 7.5e-08]"
0,"[1000000, 1000000]","[0.08478282084739629, 0.0002, 1153049.7459694555, 2569.4593329828795, 2.0, 1596496163252.5718, 5e-10]"
0,"[1000000, 1000000]","[0.08224411378766493, 0.0002, 981028.295826576, 48081.97743908995, 0.1, 3342723271152.2476, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 655100.2204599592, 25538.051746275763, 0.8230519985512976, 3989133169228.2876, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 721910.435662124, 29022.211943415758, 1.369190554371663, 4244818123233.7095, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1698379.0877414441, 25322.922891957853, 0.5030255706333662, 1648405322758.9524, 5e-10]"
0,"[1000000, 1000000]","[0.08239054068145012, 0.001, 1722352.71144254, 3842.989277175151, 0.1, 4376805908149.9014, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 1453541.341699845, 12339.941780001676, 0.4145197081978238, 3901526711402.271, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 586507.0040278051, 23908.454002331, 0.1, 3747472897444.1387, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1287548.2817703215, 26425.835599438, 0.735599892502679, 3309973782844.8755, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1722352.6177836931, 3842.169365807336, 1.243019459530722, 4376805908150.258, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1266136.7775275223, 33906.39909603935, 0.12893468659754254, 687363018377.4014, 5e-10]"
