step,fitness,genome
0,"[1000000, 1000000]","[0.01, 0.001, 922585.4851188929, 44276.4292312005, 1.4687213394492002, 622426719235.9457, 7.5e-08]"
0,"[0.0878520446954235, 3.2370935878697774e-11]","[0.01, 0.0002, 1596882.1749437046, 13996.768848458309, 0.9501786429438601, 2679834998499.495, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1322636.2049875245, 27872.104410989523, 0.1, 3472800094426.1245, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1277416.6005152294, 42545.17644513619, 0.5381069808535554, 4414768836105.561, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 990814.321565018, 44544.06597452144, 1.0189666607734824, 3267015797623.0327, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1286270.2303564972, 4374.300820721791, 1.1459101932414335, 2792858850206.678, 7.5e-08]"
0,"[0.0661586256656187, 4.806982988169589e-11]","[0.01, 0.001, 990814.7654407829, 44544.39641082676, 0.1, 3267015797621.8813, 7.5e-08]"
0,"[0.13373422540617572, 6.36152502266063e-11]","[0.01, 0.0002, 928067.0510903096, 3689.918002760324, 0.3780746149437239, 3759783924459.624, 7.5e-08]"
0,"[0.1221424127260156, 1.0744394649465536e-13]","[0.01, 0.0002, 578317.0559609035, 23246.73075316478, 0.14935247730658696, 1992690850243.6194, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1331899.9157411016, 18740.62532974158, 0.9321880884508157, 3651785913501.3477, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 1087571.0677686776, 12104.298374950216, 1.844775232975578, 3887200333174.395, 5e-10]"
0,"[1000000, 1000000]","[0.07926373997752963, 0.0002, 1351365.4537205426, 10949.551711482163, 1.1640623532026364, 3019190475281.684, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1092642.2433039008, 10378.292253632299, 1.4847934305172468, 4079082491983.5645, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1760571.7936357285, 41523.85926969934, 0.1, 203136728953.3461, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1145435.0815273558, 37435.82571325363, 1.4926757404289652, 3311923687084.5664, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1609235.3984372604, 24368.627800538823, 1.5795950803055556, 2662666942309.0396, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 377229.3156911926, 16067.008594088782, 0.1, 1287541018306.5679, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 315032.3814453951, 19354.481330309136, 1.741180227529165, 604031811237.0042, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1277417.258011129, 42546.62497957564, 0.1703680810652418, 4414768836105.057, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1286270.9345863422, 4374.030229371717, 1.3420966482433547, 2792858850206.495, 5e-10]"
0,"[0.07186329636220853, 4.942268552431128e-11]","[0.01, 0.0002, 1145436.0358270844, 37435.76284696692, 2.0, 3311923687086.3223, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1185465.3968470893, 43245.74408489735, 1.721166210133316, 4457422393564.628, 5e-10]"
0,"[0.11480371390250056, 3.5953148842956217e-13]","[0.01, 0.0002, 1760571.0365062945, 41523.798085639966, 1.0698077492913884, 203136728953.62372, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 337667.75857058197, 1705.6657068580112, 1.4862090017788634, 4607962891759.995, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1286270.8889833875, 4374.475426827823, 0.39863379376749075, 2792858850206.3843, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 578315.9366814994, 23247.24429004859, 0.9052711535161778, 1992690850244.2935, 7.5e-08]"
0,"[0.08773851164346418, 1.4009182284988312e-13]","[0.01, 0.001, 1934012.2764540236, 28950.610461254073, 0.6510276242258681, 96278279365.11086, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 990815.0628787335, 44543.96587387109, 1.0929559704814211, 3267015797622.8027, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1374454.234250093, 26960.40315937727, 1.2439256106271515, 3121414216283.586, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 318103.3088078971, 30481.20242248971, 0.3570909363532463, 1489309417958.455, 5e-10]"
0,"[0.06628652631286805, 5.428202002940446e-11]","[0.01, 0.001, 1322635.4986023032, 27872.709184292613, 0.29340016982394757, 3472800094425.2637, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 884605.5748901741, 22080.27499524523, 1.5102120691247969, 144279756264.11557, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1562578.9855910211, 4690.801850547265, 1.2492368773827178, 1836961860087.5332, 5e-10]"
0,"[0.08255084595581341, 1.0267982714475335e-11]","[0.1, 0.0002, 318104.448382328, 30480.83655254822, 0.1, 1489309417958.0374, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1934013.4577763276, 28950.697922128362, 0.1, 96278279365.02806, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1950882.4731628415, 37762.19011181081, 0.38396198616537275, 4718865513593.058, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 419504.31911296654, 38605.5888244952, 0.9442052985328768, 1606016289495.718, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1259031.3230078348, 25929.10574094, 0.1, 3147962287247.102, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1445725.1104238105, 16805.217188981052, 1.0194047488392395, 4655281333718.935, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 578316.5267322282, 23247.28260567611, 1.117393490180169, 1992690850244.1536, 7.5e-08]"
0,"[0.11023961474902938, 4.8079073003068354e-11]","[0.01, 0.0002, 990815.5217520944, 44544.29658345661, 1.6489250614607185, 3267015797623.4634, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 600226.6694413755, 10132.356250643252, 1.7851974735199996, 1896229532600.4922, 5e-10]"
0,"[0.06751996988773917, 1.00354961742391e-10]","[0.01, 0.001, 1950882.644125756, 37762.18147837907, 1.1310009858770065, 4718865513593.477, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 318103.3453966895, 30480.896805531214, 0.5868277309003109, 1489309417958.8335, 7.5e-08]"
