step,fitness,genome
0,"[1000000, 1000000]","[0.1, 0.0002, 1096921.5200792607, 38247.33423421053, 1.4020476252008232, 3702802896612.343, 5e-10]"
0,"[0.08570950845951956, 2.199802249316929e-11]","[0.01, 0.0002, 1906569.1688687557, 29356.11404599991, 0.7824199725396994, 2203084129189.404, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1252871.1595814207, 19647.643858666866, 1.2829159896345297, 3344037566998.248, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 328938.3286958109, 30589.38301806796, 1.2060366923241899, 2624789714750.8945, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 655640.9387481194, 3247.637137839102, 1.199892046068092, 2138594112374.881, 5e-10]"
0,"[0.07146825886607003, 9.835052723562633e-13]","[0.01, 0.001, 1989074.7906983527, 10800.246553745805, 0.7740741721428034, 457537500066.932, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 474911.2416761759, 40496.109948117206, 1.1168811163034353, 3840822004511.5254, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 699254.1559982992, 7261.744316982982, 1.4222323923115188, 4101502656393.929, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 617111.6923310502, 25822.829616932304, 0.5904950104826098, 3197395996501.4766, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 767941.4561349354, 9869.759050321196, 1.2648574963443722, 3364713535868.737, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 686463.4860716083, 6996.756578827456, 1.4464042019807488, 1319311218229.94, 7.5e-08]"
0,"[0.19219325807587986, 6.0254526387391025e-15]","[0.01, 0.001, 1989074.7192450308, 10800.155015628883, 1.2693042656791205, 457537500068.3691, 5e-10]"
0,"[0.07950630488011075, 1.0858793546494883e-10]","[0.01, 0.0002, 398646.5421444893, 29969.514574982564, 0.7667760595570461, 4901644183907.545, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 520181.66562848963, 48404.386477522465, 1.4687224914931793, 80707275073.9527, 5e-10]"
0,"[0.09082497351153968, 9.528810015124386e-12]","[0.01, 0.001, 1343499.7430845262, 28622.559545217246, 0.5329924170190117, 1454201999860.781, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1207542.410994409, 42232.103703638655, 0.8872964371977313, 3587349759427.6016, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 982053.1217478667, 31273.036694496495, 0.1, 3565080688849.2695, 7.5e-08]"
0,"[0.07510938030685788, 3.048290135292814e-11]","[0.01, 0.0002, 429350.89427418844, 3421.3431351099744, 1.0634768676914683, 2601187962762.1523, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 655640.5099532951, 3247.516887018422, 0.5545055863657959, 2138594112375.264, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 656280.1888801291, 9406.433115023576, 1.1777136915329087, 4997630339300.223, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 601460.1628747123, 37018.84942536365, 1.4420762753948222, 2129174366819.6843, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 982053.2268981761, 31271.327659188297, 0.1, 3565080688849.4375, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 686463.0601728994, 6997.252749724335, 0.1, 1319311218229.5593, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 699253.5164804419, 7262.320920693213, 2.0, 4101502656392.541, 5e-10]"
