step,fitness,genome
0,"[1000000, 1000000]","[0.01, 0.0002, 867437.5389921748, 4966.430460701089, 0.3502205320509576, 4542704353277.566, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1125843.3270496917, 40936.24044542294, 2.0, 4188004053534.927, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1808993.8743137922, 29175.55945769617, 0.708517064394238, 317802460703.83856, 5e-10]"
0,"[0.07563621619913084, 5.893453180604458e-13]","[0.01, 0.0002, 1808993.333876525, 29176.25608290448, 0.79582422094297, 317802460703.6379, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1196727.7128980805, 11208.911109944784, 1.5145448822211887, 4047905169258.1724, 5e-10]"
0,"[0.12285283686696205, 6.983239740207664e-15]","[0.01, 0.0002, 593919.4537789795, 23772.268523456754, 0.24838064618913136, 501033543280.1504, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1761563.4042396145, 14104.233838802436, 2.0, 2648538175368.1353, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1795071.9015418813, 47496.00591940549, 0.35797327061711026, 1111064651897.5037, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1125843.7999187375, 40937.16124680314, 0.9581531438047117, 4188004053535.951, 5e-10]"
0,"[1000000, 1000000]","[0.09328290120051327, 0.001, 566861.9215662701, 646.4019480661029, 0.1, 4853483018844.827, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1089203.3930356319, 30890.940546686455, 1.0521576646890942, 1491425164680.8406, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1022769.584362095, 30540.393926693643, 0.1, 1739503484488.5818, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1762392.8873338967, 3660.135693635325, 1.0346272946915906, 985700077591.2937, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1142381.8585481227, 19698.59603880996, 0.781164779067587, 4823275567135.766, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 1196728.3264443025, 11209.115052230503, 0.9133194499014541, 4047905169257.1016, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 1125843.5098972593, 40936.240700055794, 1.8271427276688912, 4188004053535.768, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1089203.7523307018, 30891.067685476162, 1.6476216365681355, 1491425164680.781, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1808994.283650762, 29175.064733736523, 0.1, 317802460704.49945, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1808993.606063279, 29175.90199564249, 0.2010750254314322, 317802460704.5397, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 1033899.6837772196, 12997.66664004162, 1.6534065204610218, 3267759319690.304, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 456409.6900265833, 36748.18329913098, 0.9938253021576424, 121411415003.7894, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 566862.2075227656, 646.424854937023, 1.3511282301441687, 4853483018844.179, 5e-10]"
0,"[4.765536577040129, 2.515185423872971e-15]","[0.01, 0.0002, 1313116.6780316501, 13588.08986078709, 0.4038894980351006, 159551674016.4516, 5e-10]"
0,"[0.06792454284453077, 4.3310552442013537e-11]","[0.01, 0.0002, 1957926.9734826016, 3542.633833138913, 1.86657516743605, 3101582427953.3384, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1800184.472815412, 26608.11833705525, 1.6366700478576133, 3824926396509.36, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1762392.4486726006, 3661.421971573856, 2.0, 985700077592.0695, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1313116.5446872013, 13588.744193877355, 0.5152485316303963, 159551674016.18655, 5e-10]"
0,"[0.12581252271145982, 1.0054865902603753e-11]","[0.01, 0.0002, 1089204.1595855355, 30890.571519743098, 1.0551934553961229, 1491425164680.6277, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1110437.7538000797, 35024.975740433496, 0.1, 292457634391.653, 7.5e-08]"
0,"[0.06825347339166253, 4.082018815534938e-11]","[0.01, 0.0002, 409124.640124323, 27882.365066831968, 0.47973054942230187, 2997621198521.241, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 745527.5438557952, 35917.85706334258, 0.9382047883896517, 4908172546138.358, 5e-10]"
0,"[0.11612015643813631, 4.806720436296985e-11]","[0.01, 0.0002, 1033899.5308926171, 12997.520046647633, 0.1, 3267759319691.011, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 876500.1529328715, 45116.49367119719, 2.0, 2819953608238.519, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 475179.4209715828, 48518.3735681356, 0.16216877690070686, 3658013879196.6196, 7.5e-08]"
0,"[1000000, 1000000]","[0.09205539723167683, 0.001, 897721.3724318158, 43756.44843766716, 1.686215489713133, 4762997627815.658, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 566861.1157045247, 646.5673508337899, 0.9670981276882719, 4853483018844.545, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1033899.3591579375, 12998.638716801559, 0.8739914971582268, 3267759319690.2056, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 603634.0131463668, 43463.55958914095, 2.0, 1772463454181.1233, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 822526.5499436083, 42664.102675596136, 2.0, 1806727304127.349, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1071013.5565156597, 31285.497273663477, 2.0, 2702570261696.106, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1026814.7046679117, 12572.285145423111, 0.2395851248986032, 1666738016681.1387, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1723367.4327045488, 3485.9940319725933, 0.37625710209832713, 4231211645432.596, 5e-10]"
0,"[0.10342728391259376, 1.759631301796044e-11]","[0.01, 0.0002, 1891482.3164401099, 48349.73321087221, 0.5490844532683574, 1963907942986.153, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 432924.1705413623, 25812.42933055468, 1.0933013393800086, 2742142660297.539, 5e-10]"
0,"[0.1079666646143773, 6.886404406105826e-13]","[0.01, 0.0002, 1394097.4362715129, 15813.434168184158, 1.939866614558086, 379852144060.5901, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1493455.6921105494, 7469.869826103394, 0.3948264119122158, 197106434076.21106, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1394098.2841882203, 15813.301718024832, 0.9238984078289763, 379852144061.97186, 7.5e-08]"
0,"[0.08322940211741604, 4.190806051639574e-14]","[0.01, 0.0002, 1309008.7831254513, 15923.582933475089, 0.2762373524795769, 38448360267.008896, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 1171043.7924451465, 7216.195110315232, 2.0, 4574813805617.81, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1957927.3678069275, 3541.849040293643, 1.7227096324194657, 3101582427953.5464, 7.5e-08]"
1,"[0.07068764188988005, 3.2908649356781786e-11]","[0.01, 0.0002, 1071013.3344480388, 31285.677086726846, 2.0, 2702570261696.267, 7.5e-08]"
1,"[0.09490251270479348, 4.637189275520648e-11]","[0.012227593359569251, 0.001, 1564406.6883992224, 37375.47642067318, 0.13358679524874706, 3207304822575.991, 7.5e-08]"
1,"[1000000, 1000000]","[0.1, 0.0002, 1891481.832642433, 48350.543559098856, 0.903168161741903, 1963907942987.4133, 5e-10]"
1,"[1000000, 1000000]","[0.1, 0.001, 566861.9732714933, 646.0365942004004, 1.307119721280376, 4853483018844.253, 7.5e-08]"
1,"[1000000, 1000000]","[0.1, 0.001, 1089205.134570954, 30889.992375664835, 1.1276325215353822, 1491425164680.4675, 7.5e-08]"
1,"[1000000, 1000000]","[0.01, 0.001, 1762393.5343567238, 3659.782536369027, 0.6266272746718489, 985700077591.3857, 5e-10]"
1,"[1000000, 1000000]","[0.09319652541772427, 0.0002, 1026815.0229789232, 12571.696619029919, 0.1, 1666738016681.383, 7.5e-08]"
1,"[1000000, 1000000]","[0.08000026718205815, 0.001, 1762392.664229094, 3660.5009151288446, 1.2241400385880605, 985700077592.1774, 7.5e-08]"
1,"[0.07340984436435964, 1.0052730088248516e-11]","[0.01, 0.0002, 1089205.1484167073, 30890.480247703093, 1.3789293417024875, 1491425164680.965, 7.5e-08]"
1,"[1000000, 1000000]","[0.01, 0.001, 1142381.8930965262, 19698.423584258562, 0.3810023058385307, 4823275567135.822, 5e-10]"
