step,fitness,genome
0,"[1000000, 1000000]","[0.01, 0.0002, 1367230.9734089272, 28785.197697165295, 0.1834042801614466, 3225267960752.1577, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1384145.3477063265, 23220.216591282893, 1.3183004577226072, 1400013873821.5164, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 651951.3410448367, 34780.5831869851, 0.4711453122341772, 694042973892.5283, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1587711.8216373208, 20388.659576649272, 1.4605058684864733, 2264376203834.5264, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 651952.5417762705, 34780.72741431211, 1.327544275447362, 694042973893.1228, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 998188.4245247265, 5685.7019075390435, 0.5176441962809571, 3487302863224.5127, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 1843539.3949034477, 6602.263139907283, 2.0, 2361472163912.216, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 1384145.226795508, 23219.474694368528, 0.725964937236627, 1400013873821.918, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1732606.7748576093, 12995.771856391, 0.9313036813454563, 138095018993.91287, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 783709.8172179452, 9480.491133497975, 0.7979340326670018, 858057430320.261, 5e-10]"
0,"[0.06507416265549983, 3.3179234998998926e-12]","[0.01, 0.0002, 783709.0531771802, 9481.412009373293, 0.19390119406300133, 858057430320.3901, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 850168.5211923113, 44281.38006745641, 0.2164047874491123, 1542906941818.8552, 5e-10]"
0,"[1000000, 1000000]","[0.09219174903667837, 0.0002, 1311192.1574071185, 1246.0640308799989, 1.498471819008104, 4125362305734.338, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 670442.6312550714, 27388.25336933982, 1.6494700972667642, 4707786750597.716, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1046273.2065464777, 20848.49673162679, 0.5893032450998666, 2909118162284.032, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1396735.5169460892, 14766.141804199324, 0.8173988393889831, 3988991820502.447, 7.5e-08]"
0,"[0.09124010192421052, 7.266084598236966e-11]","[0.01, 0.001, 1708656.6956808618, 3216.178752356166, 1.2296056889508455, 4018118076991.52, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 1636568.0504037715, 22200.4421378391, 2.0, 112867829445.30511, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 916118.8613857098, 7750.921140537751, 0.8754966844964658, 2403822716230.6914, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1396734.9426874476, 14766.160828042775, 1.5222477230462652, 3988991820501.9526, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1367231.3479026598, 28785.190963559617, 0.9793680875382995, 3225267960753.4106, 5e-10]"
0,"[0.07718818078363128, 4.6828205378136866e-11]","[0.01, 0.001, 1367231.0558714387, 28785.258881985003, 1.1309411400598808, 3225267960753.101, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1587711.2478875965, 20387.18693616867, 1.766566835453368, 2264376203834.619, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 416402.5267064771, 15104.377634439266, 1.5788648405861132, 3687322143493.4995, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 1680856.7020420076, 25546.9660360649, 0.9171845023757295, 4763581155508.525, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 492239.50100347685, 36277.18215192394, 1.2304994180248825, 4386158767434.995, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.001, 1089363.2386627863, 33145.09764539185, 0.9401943499804929, 3823060234716.3193, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 808320.4981043477, 14049.722457571033, 1.2465635315199826, 583944234642.1168, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.0002, 537012.2701928306, 44724.33824384605, 1.5613958213839005, 3012633505371.0044, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 341141.7146827604, 15128.81805618633, 0.7330980814296366, 1313625296549.275, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.0002, 670443.2111648417, 27389.010710881495, 1.7268035888621371, 4707786750596.871, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1849910.1242276847, 36222.48884328082, 1.742914997534893, 2086171561962.7932, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 1023806.2179601662, 7936.181092759044, 0.9208286148565034, 1019099573092.9303, 5e-10]"
0,"[0.0772464205735836, 1.33915985730042e-14]","[0.01, 0.0002, 651951.4330439881, 34780.25017263859, 0.5308106395811604, 694042973892.0768, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 1396736.0646173686, 14765.785076080743, 1.6250109643787645, 3988991820502.1416, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1708656.1964273155, 3215.870557398589, 0.8894970728322257, 4018118076991.362, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.0002, 770148.0780426663, 20170.708924981158, 0.1, 2854940267378.7275, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 998187.7654944566, 5686.008824678697, 0.48175190410552526, 3487302863225.2935, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 681944.2512708247, 28532.05083253398, 1.8921869843676862, 2414435155995.556, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1874781.3754555774, 19442.81662122992, 1.9308526010069893, 3915841721345.095, 5e-10]"
0,"[1000000, 1000000]","[0.01, 0.001, 783708.8863906002, 9480.199695149151, 0.5787511751844991, 858057430319.8694, 5e-10]"
0,"[0.08877689217996206, 9.97409508193825e-11]","[0.01, 0.0002, 670442.8639584299, 27388.449928731363, 1.1117561889425627, 4707786750597.589, 7.5e-08]"
0,"[1000000, 1000000]","[0.1, 0.001, 1396736.0872122669, 14766.208958860141, 1.7185604270320969, 3988991820502.7363, 5e-10]"
0,"[1000000, 1000000]","[0.1, 0.001, 1581572.9729515356, 31194.86247030568, 1.2202435199813917, 2260635341566.16, 7.5e-08]"
0,"[1000000, 1000000]","[0.01, 0.0002, 1918632.753092329, 22063.916936840375, 1.4582717194319486, 3051455712627.901, 5e-10]"
